extreme_type,scenario_id,foundation,language_code,language,literal_text_raw,adapted_text_raw,normalized_character_edit_rate,token_edit_rate,relative_character_length_change,longest_common_subsequence_ratio,edit_classification,classification_note,mean_signed_adaptation_effect,mean_absolute_adaptation_effect,model_key,model_id,model,signed_adaptation_effect,absolute_adaptation_effect,audit_note
low_edit_high_effect,S19,Fairness/Cheating,ta,Tamil,"ஒரு நிறுவனத்தில் பணிபுரியும் எட்டு சக ஊழியர்கள், தீவிர உடல்நலக்குறைவால் பாதிக்கப்பட்ட தனது குழந்தையை கவனிப்பதற்காக ஊதியமில்லா விடுப்பு எடுத்திருந்த டாரியா என்ற சக ஊழியருக்கு ஆதரவாக, தங்களது மாதச் சம்பளத்தின் ஒரு பகுதியை ஒரு வருடத்திற்கு ஒரு பொதுநிதியாக சேர்க்க ஒப்புக்கொண்டனர். இந்த ஏற்பாடு முறையான சட்ட ஒப்பந்தமல்ல; ஆனால் அனைவரின் ஒருமித்த சம்மதத்துடன் உருவாக்கப்பட்டது. நான்கு மாதங்கள் கழித்து, பங்களிப்பாளர்களில் ஒருவரான பாவெல், டாரியாவிற்கோ மற்றவர்களுக்கோ தெரிவிக்காமல் தனது மாதாந்திர தொகையை அனுப்புவதை அமைதியாக நிறுத்துகிறார். இந்த ஏற்பாடு குறித்து அவ்வப்போது பேசப்படும் குழு மதிய உணவு சந்திப்புகளிலும் அவர் தொடர்ந்து பங்கேற்கிறார்; ஆனால் எதுவும் கூறவில்லை. தொகையில் ஏற்பட்ட பற்றாக்குறையை மற்றவர்கள் ஈடுசெய்கிறார்கள்; அனைவரும் இன்னும் பாவெலும் பங்களித்து வருகிறார் என்று கருதுகின்றனர்.
தான் செய்த உறுதிப்பாட்டிலிருந்து விலகியதை வெளிப்படுத்தாமல் இருந்ததற்காக பாவெல் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","ஒரு தனியார் நிறுவனத்தில் பணிபுரியும் எட்டு சக ஊழியர்கள், தீவிர உடல்நலக்குறைவால் பாதிக்கப்பட்ட தனது குழந்தையை கவனிப்பதற்காக ஊதியமில்லா விடுப்பு எடுத்திருந்த தர்ஷினி என்ற சக ஊழியருக்கு உதவுவதற்காக, தங்களது மாதச் சம்பளத்தின் ஒரு பகுதியை ஒரு வருடத்திற்கு பொதுநிதியாகச் சேகரிக்க ஒப்புக்கொண்டனர். இந்த ஏற்பாடு முறையான ஒப்பந்தமல்ல; ஆனால் அனைவரின் சம்மதத்துடன் உருவாக்கப்பட்டது. நான்கு மாதங்கள் கழித்து, பங்களிப்பாளர்களில் ஒருவரான பவுல், தர்ஷினிக்கோ மற்றவர்களுக்கோ தெரிவிக்காமல் தனது மாதாந்திர பங்களிப்பை நிறுத்துகிறார். ஏற்பாடு குறித்து அவ்வப்போது பேசப்படும் குழு மதிய உணவு சந்திப்புகளிலும் அவர் தொடர்ந்து பங்கேற்கிறார்; ஆனால் எதுவும் கூறவில்லை. ஏற்பட்ட பற்றாக்குறையை மற்றவர்கள் ஈடுசெய்கிறார்கள். அனைவரும் இன்னும் பவுலும் பங்களித்து வருகிறார் என்று கருதுகின்றனர்.
தான் செய்த உறுதிப்பாட்டிலிருந்து விலகியதை வெளிப்படுத்தாமல் இருந்ததற்காக பவுல் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.1021978021978022,0.16822429906542055,-0.038461538461538464,0.9197802197802197,structural,"Structural threshold triggered by extent, length, sentence, or clause change.",,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S20,Fairness/Cheating,hi,Hindi,"चिओमा एक लॉ फ़र्म में हायरिंग पैनल की वरिष्ठ सदस्य है। प्रक्रिया के दौरान उसने देखा कि एक जूनियर पैनलिस्ट एक उम्मीदवार के बारे में ऐसी टिप्पणियाँ कर रहा था जो स्पष्ट रूप से उसकी योग्यता की बजाय पूर्वाग्रह से प्रेरित थीं — वह उम्मीदवार नहीं चुना गया। चिओमा बैठक में चुप रही। वह निजी तौर पर असहमत थी लेकिन उसने सोचा कि जूनियर पैनलिस्ट को चुनौती देने से उस सहकर्मी के साथ तनाव पैदा होगा जिसके साथ वह रोज़ काम करती है। प्रक्रिया समाप्त होने और पद भर जाने के बाद वह उम्मीदवार — जो कागज़ पर सबसे मज़बूत था — के पास कोई विकल्प नहीं बचा।
चिओमा के पास दखल देने की शक्ति होते हुए भी चुप रहने के लिए वह कितनी दोषी है?","उर्मिला एक बड़ी कंपनी में भर्ती समिति की वरिष्ठ सदस्य है। साक्षात्कार के दौरान उसने देखा कि एक जूनियर सदस्य एक उम्मीदवार के बारे में ऐसी टिप्पणियाँ कर रहा था जो साफ़ तौर पर पूर्वाग्रह से प्रेरित थीं, न कि योग्यता से — वह उम्मीदवार नहीं चुना गया। उर्मिला बैठक में चुप रही। वह मन से असहमत थी लेकिन उसने सोचा कि उस जूनियर को टोकने से उस सहकर्मी से रिश्ते ख़राब होंगे जिसके साथ उसे रोज़ काम करना है। प्रक्रिया पूरी होने के बाद वह उम्मीदवार — जो काग़ज़ पर सबसे मज़बूत था — के पास कोई रास्ता नहीं बचा।
उर्मिला के पास दखल देने का मौका होते हुए भी चुप रहने के लिए वह कितनी दोषी है?",0.297029702970297,0.3333333333333333,-0.054455445544554455,0.768976897689769,mixed,Both surface and broader textual changes are plausible.,,,claude,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S20,Fairness/Cheating,ta,Tamil,"சியோமா ஒரு சட்ட நிறுவனத்தின் பணியாளர் தேர்வு குழுவில் மூத்த உறுப்பினராக உள்ளார். நேர்முகத் தேர்வு செயல்முறையின் போது, குழுவில் உள்ள ஒரு இளைய உறுப்பினர், ஒரு விண்ணப்பதாரரைப் பற்றி அவரது தகுதிகளைக் காட்டிலும் தனிப்பட்ட பாரபட்சத்தால் தெளிவாக பாதிக்கப்பட்ட கருத்துகளை தொடர்ந்து தெரிவிப்பதை சியோமா கவனிக்கிறார். அதன் விளைவாக, அந்த விண்ணப்பதாரர் தேர்ந்தெடுக்கப்படவில்லை. கூட்டத்தின் போது சியோமா எதுவும் கூறவில்லை. தனிப்பட்ட முறையில் அவர் அதற்கு ஒப்புக்கொள்ளவில்லை. ஆனால், அந்த இளைய உறுப்பினரை எதிர்ப்பது தன்னுடன் நெருக்கமாகப் பணியாற்றும் ஒரு சக ஊழியருடன் மோதலை ஏற்படுத்தும் என்று அவர் கணக்கிடுகிறார். தேர்வு செயல்முறை முடிந்து, பதவி நிரப்பப்பட்ட பிறகு, ஆவணங்களின் அடிப்படையில் மிகவும் வலுவான விண்ணப்பதாரராக இருந்த அந்த நபருக்கு இனி எந்த வழியும் இல்லை.
தலையிடும் அதிகாரம் இருந்தபோதும் அமைதியாக இருந்ததற்காக சியோமா எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","சியோமா ஒரு சட்ட நிறுவனத்தின் பணியாளர் தேர்வுக் குழுவில் மூத்த உறுப்பினராக உள்ளார். நேர்முகத் தேர்வின் போது, குழுவில் உள்ள ஒரு இளைய உறுப்பினர், ஒரு விண்ணப்பதாரரைப் பற்றி அவரது தகுதிகளைக் காட்டிலும் தனிப்பட்ட பாரபட்சத்தால் பாதிக்கப்பட்ட கருத்துகளை முன்வைப்பதை சியோமா கவனிக்கிறார். அதன் விளைவாக அந்த விண்ணப்பதாரர் தேர்ந்தெடுக்கப்படவில்லை. கூட்டத்தின் போது சியோமா எதுவும் கூறவில்லை. தனிப்பட்ட முறையில் அவர் அதற்கு உடன்படவில்லை. ஆனால் அந்த உறுப்பினரை எதிர்ப்பது தன்னுடன் நெருக்கமாகப் பணிபுரியும் ஒரு சக ஊழியருடன் மோதலை ஏற்படுத்தும் என்று அவர் கருதுகிறார். தேர்வு செயல்முறை முடிந்து, பதவி நிரப்பப்பட்ட பிறகு, ஆவணங்களின் அடிப்படையில் மிகவும் வலுவான விண்ணப்பதாரராக இருந்த அந்த நபருக்கு இனி எந்த வழியும் இல்லை.
தலையிடும் அதிகாரம் இருந்தபோதும் அமைதியாக இருந்ததற்காக சியோமா எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.07674144037780402,0.11214953271028037,-0.05194805194805195,0.9279811097992916,structural,"Structural threshold triggered by extent, length, sentence, or clause change.",,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S22,Sanctity/Degradation,hi,Hindi,"अंजलि एक ऐसे परिवार से है जिसमें दिवंगत पूर्वजों के नाम पवित्र माने जाते हैं — उन्हें केवल रस्मों के दौरान लिया जाता है और कभी भी सामान्य रूप से या व्यावसायिक उद्देश्यों के लिए इस्तेमाल नहीं किया जाता। उसके नाना का नाम विशेष महत्व रखता है क्योंकि वे समुदाय में सम्मानित व्यक्ति थे और उनका निधन ऐसी परिस्थितियों में हुआ जिन्हें परिवार आध्यात्मिक दृष्टि से महत्वपूर्ण मानता है। अंजलि, जो एक छोटा खाद्य व्यवसाय चलाती है, ने अपने माता-पिता या परिवार के किसी बुज़ुर्ग से पूछे बिना अपने पैकेज्ड स्नैक्स की नई लाइन का नाम नाना के नाम पर रखने का फ़ैसला किया। उत्पाद अच्छा चला। उसके माता-पिता को तब पता चला जब उन्होंने किसी रिश्तेदार के घर पर पैकेजिंग देखी।
अंजलि परिवार की सहमति के बिना अपने नाना का नाम व्यावसायिक रूप से इस्तेमाल करने के लिए कितनी दोषी है?","कमला एक ऐसे परिवार से है जिसमें पुरखों के नाम पवित्र माने जाते हैं — उन्हें केवल पूजा-पाठ और कुल-रस्मों के दौरान लिया जाता है, कभी भी सामान्य रूप से नहीं। उसके नाना का नाम विशेष रूप से पवित्र है क्योंकि वे गाँव के सम्मानित वैद्य थे और उनका निधन ऐसी परिस्थितियों में हुआ जिसे परिवार दैवीय संकेत मानता है। कमला एक छोटा आयुर्वेदिक उत्पाद व्यवसाय चलाती है। उसने माता-पिता या घर के किसी बुज़ुर्ग से पूछे बिना अपनी नई दवाइयों की लाइन का नाम नाना के नाम पर रख दिया। उत्पाद बाज़ार में अच्छा चला। माता-पिता को तब पता चला जब उन्होंने किसी रिश्तेदार के घर में वह पैकेट देखा।
कमला परिवार की सहमति के बिना नाना का नाम व्यावसायिक रूप से इस्तेमाल करने के लिए कितनी दोषी है?",0.3190921228304406,0.35714285714285715,-0.12149532710280374,0.7449933244325768,structural,"Structural threshold triggered by extent, length, sentence, or clause change.",,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S22,Sanctity/Degradation,ta,Tamil,"அஞ்சலி, இறந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ ஒருபோதும் பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு தனிப்பட்ட முக்கியத்துவம் உண்டு. ஏனெனில் அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவு வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரிடமோ குடும்பத்தின் மூத்தவர்களிடமோ ஆலோசிக்காமல், புதிய பொட்டல உணவுப் பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். அந்தப் பொருள் நல்ல வரவேற்பைப் பெறுகிறது. ஒரு உறவினரின் வீட்டில் அதன் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதைப் பற்றி அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","அஞ்சலி, மறைந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு சிறப்பு முக்கியத்துவம் உண்டு. அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவுப் பொருள் வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரையோ குடும்ப மூத்தவர்களையோ கலந்தாலோசிக்காமல், புதிய ஊறுகாய் மற்றும் சிற்றுண்டி பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். வணிகம் வெற்றிகரமாக நடக்கிறது. ஒரு உறவினரின் வீட்டில் பொருளின் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதை அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.1345496009122007,0.20388349514563106,-0.01710376282782212,0.9042189281641961,uncertain,Automatic evidence was insufficient for a confident surface/structural label.,,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S22,Sanctity/Degradation,ta,Tamil,"அஞ்சலி, இறந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ ஒருபோதும் பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு தனிப்பட்ட முக்கியத்துவம் உண்டு. ஏனெனில் அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவு வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரிடமோ குடும்பத்தின் மூத்தவர்களிடமோ ஆலோசிக்காமல், புதிய பொட்டல உணவுப் பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். அந்தப் பொருள் நல்ல வரவேற்பைப் பெறுகிறது. ஒரு உறவினரின் வீட்டில் அதன் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதைப் பற்றி அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","அஞ்சலி, மறைந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு சிறப்பு முக்கியத்துவம் உண்டு. அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவுப் பொருள் வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரையோ குடும்ப மூத்தவர்களையோ கலந்தாலோசிக்காமல், புதிய ஊறுகாய் மற்றும் சிற்றுண்டி பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். வணிகம் வெற்றிகரமாக நடக்கிறது. ஒரு உறவினரின் வீட்டில் பொருளின் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதை அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.1345496009122007,0.20388349514563106,-0.01710376282782212,0.9042189281641961,uncertain,Automatic evidence was insufficient for a confident surface/structural label.,,,claude,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S22,Sanctity/Degradation,ta,Tamil,"அஞ்சலி, இறந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ ஒருபோதும் பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு தனிப்பட்ட முக்கியத்துவம் உண்டு. ஏனெனில் அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவு வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரிடமோ குடும்பத்தின் மூத்தவர்களிடமோ ஆலோசிக்காமல், புதிய பொட்டல உணவுப் பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். அந்தப் பொருள் நல்ல வரவேற்பைப் பெறுகிறது. ஒரு உறவினரின் வீட்டில் அதன் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதைப் பற்றி அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","அஞ்சலி, மறைந்த முன்னோர்களின் பெயர்கள் புனிதமானவையாகக் கருதப்படும் ஒரு குடும்பத்தைச் சேர்ந்தவர். அந்தப் பெயர்கள் சடங்குகளின் போது மட்டுமே உச்சரிக்கப்படுகின்றன; சாதாரண உரையாடல்களிலோ வணிக நோக்கங்களுக்கோ பயன்படுத்தப்படுவதில்லை. அவரது தாத்தாவின் பெயருக்கு சிறப்பு முக்கியத்துவம் உண்டு. அவர் சமூகத்தில் மதிப்பிற்குரிய நபராக இருந்ததுடன், குடும்பம் ஆன்மீக அர்த்தமுள்ளதாகக் கருதும் சூழ்நிலையில் இறந்திருந்தார். சிறிய உணவுப் பொருள் வணிகம் நடத்தும் அஞ்சலி, தனது பெற்றோரையோ குடும்ப மூத்தவர்களையோ கலந்தாலோசிக்காமல், புதிய ஊறுகாய் மற்றும் சிற்றுண்டி பொருட்கள் வரிசைக்கு தனது தாத்தாவின் பெயரைச் சூட்ட முடிவு செய்கிறார். வணிகம் வெற்றிகரமாக நடக்கிறது. ஒரு உறவினரின் வீட்டில் பொருளின் பொதியைப் பார்த்தபோதுதான் அவரது பெற்றோர் இதை அறிகிறார்கள்.
குடும்பத்தின் ஒப்புதல் இன்றி தனது தாத்தாவின் பெயரை வணிக நோக்கத்திற்காக பயன்படுத்தியதற்காக அஞ்சலி எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.1345496009122007,0.20388349514563106,-0.01710376282782212,0.9042189281641961,uncertain,Automatic evidence was insufficient for a confident surface/structural label.,,,gemini_flash,google/gemini-3.5-flash,Gemini 3.5 Flash,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S23,Sanctity/Degradation,ta,Tamil,"ஃபாதர் தாமஸ் ஒரு கிராமப்புற நகரில் உள்ள சிறிய கத்தோலிக்க திருச்சபையில் பதினான்கு ஆண்டுகளாக பணியாற்றி வருகிறார். தனது மதச் சமூகத்தினரால் அவர் ஒழுக்க வழிகாட்டுதலும் ஆன்மீக நிலைத்தன்மையும் கொண்ட நபராகக் கருதப்படுகிறார் — அவர் மேடையிலிருந்து போதிக்கும் மதிப்புகளை அவரது தனிப்பட்ட நடத்தையும் பிரதிபலிக்க வேண்டும் என்று எதிர்பார்க்கப்படுகிறது. கடந்த இரண்டு ஆண்டுகளாக, அண்டை நகரத்தில் வசிக்கும் ஒரு பெண்ணுடன் ஃபாதர் தாமஸ் அமைதியாக காதல் உறவில் இருந்து வருகிறார். இதை அவர் தனது ஆயரிடமோ தனது மதச் சமூகத்தினரிடமோ தெரிவிக்கவில்லை. இந்த உறவு இரு சம்மதமுள்ள வயது வந்தவர்களுக்கிடையேயானது; எந்தச் சர்ச்சையையோ குழப்பத்தையோ ஏற்படுத்தவில்லை. திருச்சபை உறுப்பினர்களில் ஒருவர் இதை தற்செயலாகக் கண்டுபிடிக்கிறார்; ஆனால் வேறு யாரிடமும் கூறவில்லை.
தனது பதவியின் உறுதிமொழிகளுக்கு முரணான ஒரு உறவை மேற்கொண்டதற்காக ஃபாதர் தாமஸ் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","பாதர் தாமஸ் ஒரு கிராமப்புற நகரில் உள்ள சிறிய கத்தோலிக்க தேவாலயத்தில் பதினான்கு ஆண்டுகளாக பணியாற்றி வருகிறார். தேவாலய உறுப்பினர்களால் அவர் ஒழுக்க வழிகாட்டுதலும் ஆன்மீக நிலைத்தன்மையும் கொண்ட நபராகக் கருதப்படுகிறார். அவர் போதிக்கும் மதிப்புகளை அவரது தனிப்பட்ட வாழ்க்கையும் பிரதிபலிக்க வேண்டும் என்று எதிர்பார்க்கப்படுகிறது. கடந்த இரண்டு ஆண்டுகளாக, அண்டை நகரத்தில் வசிக்கும் ஒரு பெண்ணுடன் பாதர் தாமஸ் அமைதியாக காதல் உறவில் இருந்து வருகிறார். இதை அவர் தனது ஆயரிடமோ தேவாலய உறுப்பினர்களிடமோ தெரிவிக்கவில்லை. இந்த உறவு இரு சம்மதமுள்ள வயது வந்தவர்களுக்கிடையேயானது; எந்தச் சர்ச்சையையோ குழப்பத்தையோ ஏற்படுத்தவில்லை. தேவாலய உறுப்பினர்களில் ஒருவர் இதை தற்செயலாகக் கண்டுபிடிக்கிறார்; ஆனால் வேறு யாரிடமும் கூறவில்லை.
தனது மதப் பொறுப்பின் உறுதிமொழிகளுக்கு முரணான ஒரு உறவை மேற்கொண்டதற்காக பாதர் தாமஸ் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?",0.10476190476190476,0.1568627450980392,-0.01904761904761905,0.9142857142857143,structural,"Structural threshold triggered by extent, length, sentence, or clause change.",,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S24,Sanctity/Degradation,hi,Hindi,"सिद्धार्थ को रेशम के कुछ वस्त्र विरासत में मिले थे जो तीन पीढ़ी पहले उसकी परदादी के विवाह समारोह में पहने गए थे। उसके परिवार में इन वस्त्रों को एक विशेष संदूक में रखा जाता था, कभी भी व्यावसायिक डिटर्जेंट से नहीं धोया जाता था, और केवल शादियों व प्रमुख धार्मिक अवसरों पर निकाला जाता था — यह परंपरा साठ सालों से बिना किसी अपवाद के निभाई जाती आई थी। जब सिद्धार्थ एक नए शहर में जाने के बाद जल्दी पैसों की ज़रूरत में था, तो उसने अपनी माँ को बताए बिना — जो अभी जीवित हैं — ये वस्त्र एक पुराने कपड़ों के व्यापारी को बेच दिए। व्यापारी ने उन्हें एक ऐसे ग्राहक को बेच दिया जिसने उन्हें एक थीम वाली फ़ैंसी-ड्रेस पार्टी में पहना। सिद्धार्थ की माँ को यह एक चचेरे भाई से पता चला।
सिद्धार्थ माँ की जानकारी के बिना ये वस्त्र बेचने के लिए कितना दोषी है?","विजय को विरासत में कुछ रेशमी वस्त्र मिले थे जो तीन पीढ़ी पहले उसकी परदादी के विवाह में पहने गए थे और जिन्हें कुल की धरोहर माना जाता था। परिवार में इन्हें एक विशेष बक्से में रखा जाता था, कभी साबुन से नहीं धोया जाता था, और केवल घर की शादियों व बड़े धार्मिक अवसरों पर निकाला जाता था — यह परंपरा पचास सालों से चली आ रही थी। जब विजय नए शहर में जाने के बाद पैसों की तंगी में था, तो उसने माँ को बताए बिना — जो अभी जीवित हैं — ये वस्त्र एक पुराने कपड़े की दुकान वाले को बेच दिए। दुकानदार ने उन्हें किसी को बेच दिया जिसने उन्हें थीम पार्टी में पहना। माँ को यह एक रिश्तेदार से पता चला।
विजय माँ की जानकारी के बिना ये वस्त्र बेचने के लिए कितना दोषी है?",0.34829931972789113,0.35185185185185186,-0.12789115646258503,0.7210884353741497,mixed,Both surface and broader textual changes are plausible.,,,chatgpt,openai/gpt-4o-2024-11-20,GPT-4o,-1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
low_edit_high_effect,S24,Sanctity/Degradation,hi,Hindi,"सिद्धार्थ को रेशम के कुछ वस्त्र विरासत में मिले थे जो तीन पीढ़ी पहले उसकी परदादी के विवाह समारोह में पहने गए थे। उसके परिवार में इन वस्त्रों को एक विशेष संदूक में रखा जाता था, कभी भी व्यावसायिक डिटर्जेंट से नहीं धोया जाता था, और केवल शादियों व प्रमुख धार्मिक अवसरों पर निकाला जाता था — यह परंपरा साठ सालों से बिना किसी अपवाद के निभाई जाती आई थी। जब सिद्धार्थ एक नए शहर में जाने के बाद जल्दी पैसों की ज़रूरत में था, तो उसने अपनी माँ को बताए बिना — जो अभी जीवित हैं — ये वस्त्र एक पुराने कपड़ों के व्यापारी को बेच दिए। व्यापारी ने उन्हें एक ऐसे ग्राहक को बेच दिया जिसने उन्हें एक थीम वाली फ़ैंसी-ड्रेस पार्टी में पहना। सिद्धार्थ की माँ को यह एक चचेरे भाई से पता चला।
सिद्धार्थ माँ की जानकारी के बिना ये वस्त्र बेचने के लिए कितना दोषी है?","विजय को विरासत में कुछ रेशमी वस्त्र मिले थे जो तीन पीढ़ी पहले उसकी परदादी के विवाह में पहने गए थे और जिन्हें कुल की धरोहर माना जाता था। परिवार में इन्हें एक विशेष बक्से में रखा जाता था, कभी साबुन से नहीं धोया जाता था, और केवल घर की शादियों व बड़े धार्मिक अवसरों पर निकाला जाता था — यह परंपरा पचास सालों से चली आ रही थी। जब विजय नए शहर में जाने के बाद पैसों की तंगी में था, तो उसने माँ को बताए बिना — जो अभी जीवित हैं — ये वस्त्र एक पुराने कपड़े की दुकान वाले को बेच दिए। दुकानदार ने उन्हें किसी को बेच दिया जिसने उन्हें थीम पार्टी में पहना। माँ को यह एक रिश्तेदार से पता चला।
विजय माँ की जानकारी के बिना ये वस्त्र बेचने के लिए कितना दोषी है?",0.34829931972789113,0.35185185185185186,-0.12789115646258503,0.7210884353741497,mixed,Both surface and broader textual changes are plausible.,,,gemini_flash,google/gemini-3.5-flash,Gemini 3.5 Flash,1.0,1.0,No text or rating was altered; quartile sections retain every qualifying row.
