row_type,contrast,aggregation_level,model_key,input_language,control_id,left_condition,right_condition,left_rating,right_rating,paired_difference,n,mean_paired_difference,median_paired_difference,standard_deviation,minimum,maximum,ci_lower,ci_upper
aggregate,response_language_primary,model_language,gemini_flash,bn,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,gemini_flash,es,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,gemini_flash,hi,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,gemini_flash,ja,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,gemini_flash,ta,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,overall,,,,adapted_response_same_language,adapted_response_en,,,,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model,chatgpt,,,adapted_response_same_language,adapted_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model,claude,,,adapted_response_same_language,adapted_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model,gemini_flash,,,adapted_response_same_language,adapted_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,ar,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,bn,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,es,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,hi,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,ja,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,language,,ta,,adapted_response_same_language,adapted_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,ar,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,bn,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,es,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,hi,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,ja,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,chatgpt,ta,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,ar,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,bn,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,es,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,hi,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,ja,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,claude,ta,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,ar,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,bn,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,es,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,hi,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,ja,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_secondary,model_language,gemini_flash,ta,,adapted_response_same_language,adapted_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
