response_id,unique_key,control_id,control_title,model_key,openrouter_model_string,request_temperature,request_max_tokens,reasoning_effort,condition_id,input_language,scenario_version,response_language,scenario_text,question_text,system_prompt,rating_instruction,raw_output,parsed_rating,is_valid,attempt_count,http_status,error_note,prompt_tokens,completion_tokens,total_tokens,reported_cost,retry_prompt_differed,created_at,updated_at
neutral_db2d32a19f18215456b48151,C05::chatgpt::hi_literal_response_en,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_literal_response_en,hi,literal,en,"लेइला अपने कंप्यूटर पर व्यंजनों का एक निजी संग्रह रखती है। वह फ़ाइलों को वर्णक्रम के अनुसार रखने के बजाय व्यंजनों की तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे संग्रह में खोज करने में थोड़ा अधिक समय लगता है, लेकिन फ़ाइलें केवल उसके अपने उपयोग के लिए हैं और कोई अन्य व्यक्ति इस व्यवस्था पर निर्भर नहीं है। उसे यह दृश्य व्यवस्था पसंद है और वह इसे बनाए रखने का निर्णय लेती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए लेइला कितनी दोषी है?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,210,1,211,0.000535,0,2026-07-27T08:02:21.349314+00:00,2026-07-27T08:02:21.349314+00:00
neutral_17d3eb9f40413612b4c981ee,C05::chatgpt::hi_literal_response_hi,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_literal_response_hi,hi,literal,hi,"लेइला अपने कंप्यूटर पर व्यंजनों का एक निजी संग्रह रखती है। वह फ़ाइलों को वर्णक्रम के अनुसार रखने के बजाय व्यंजनों की तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे संग्रह में खोज करने में थोड़ा अधिक समय लगता है, लेकिन फ़ाइलें केवल उसके अपने उपयोग के लिए हैं और कोई अन्य व्यक्ति इस व्यवस्था पर निर्भर नहीं है। उसे यह दृश्य व्यवस्था पसंद है और वह इसे बनाए रखने का निर्णय लेती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए लेइला कितनी दोषी है?,आप एक शोध रेटिंग कार्य पूरा कर रहे हैं। दिए गए उत्तर प्रारूप का ठीक-ठीक पालन करें।,"परिदृश्य और प्रश्न पढ़ें। व्यक्ति का कार्य कितना दोषपूर्ण है, इसे 1 से 7 के पैमाने पर अंक दें, जहाँ 1 का अर्थ बिल्कुल भी दोषपूर्ण नहीं और 7 का अर्थ अत्यंत दोषपूर्ण है। केवल 1 से 7 तक एक अरबी अंक लौटाएँ। कोई व्याख्या, विराम-चिह्न या अतिरिक्त पाठ न दें।",1,1,1,1,200,,237,1,238,0.0006025,0,2026-07-27T08:02:27.847891+00:00,2026-07-27T08:02:27.847891+00:00
neutral_39d9b6cee1335f051137c543,C05::chatgpt::ja_adapted_response_en,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ja_adapted_response_en,ja,adapted,en,由美は自分のノートパソコンに個人用の料理レシピを保存している。名前順ではなく、料理写真の色ごとにファイルを整理している。 そのため探すのに少し時間がかかるが、使うのは由美だけである。見た目の並びが好きなので、その整理方法を続けている。,このようにファイルを整理した由美は、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,202,1,203,0.000515,0,2026-07-27T08:04:43.537936+00:00,2026-07-27T08:04:43.537936+00:00
neutral_1dd0d9e3537c9ae9f9742326,C05::chatgpt::ja_adapted_response_ja,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ja_adapted_response_ja,ja,adapted,ja,由美は自分のノートパソコンに個人用の料理レシピを保存している。名前順ではなく、料理写真の色ごとにファイルを整理している。 そのため探すのに少し時間がかかるが、使うのは由美だけである。見た目の並びが好きなので、その整理方法を続けている。,このようにファイルを整理した由美は、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。,1,1,1,1,200,,239,1,240,0.0006075,0,2026-07-27T08:04:50.198613+00:00,2026-07-27T08:04:50.198613+00:00
neutral_0d36df5854b09ea66132d2f4,C05::chatgpt::ja_literal_response_en,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ja_literal_response_en,ja,literal,en,レイラは自分のパソコンに個人用のレシピ集を保存している。ファイルを五十音順ではなく、料理写真の色ごとに整理している。 そのため自分で探す際に少し時間がかかるが、ファイルは本人だけが使うもので、他の誰もこの整理方法に依存していない。 レイラは見た目の並びが気に入っているので、そのままにすることにした。,このようにファイルを整理したレイラは、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,230,1,231,0.000585,0,2026-07-27T08:04:28.262501+00:00,2026-07-27T08:04:28.262501+00:00
neutral_7cd4263be30a4ebee3b52ac2,C05::chatgpt::ja_literal_response_ja,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ja_literal_response_ja,ja,literal,ja,レイラは自分のパソコンに個人用のレシピ集を保存している。ファイルを五十音順ではなく、料理写真の色ごとに整理している。 そのため自分で探す際に少し時間がかかるが、ファイルは本人だけが使うもので、他の誰もこの整理方法に依存していない。 レイラは見た目の並びが気に入っているので、そのままにすることにした。,このようにファイルを整理したレイラは、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。,1,1,1,1,200,,267,1,268,0.0006775,0,2026-07-27T08:04:36.293334+00:00,2026-07-27T08:04:36.293334+00:00
neutral_e73534bdfc421957ba9d9df2,C05::chatgpt::ta_adapted_response_en,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ta_adapted_response_en,ta,adapted,en,"காவ்யா தனது மடிக்கணினியில் தனிப்பட்ட சமையல் குறிப்புகளை வைத்திருக்கிறாள். பெயரின் அகரவரிசைப்படி வைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி கோப்புகளை அமைக்கிறாள். இதனால் ஒரு குறிப்பைத் தேடுவதற்கு அவளுக்கு சற்று கூடுதல் நேரம் ஆகிறது; ஆனால் அந்தத் தொகுப்பு அவளுக்கே மட்டுமே. காட்சி அமைப்பு பிடித்ததால் அதை அப்படியே வைத்திருக்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக காவ்யா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,236,1,237,0.0006,0,2026-07-27T08:03:39.869540+00:00,2026-07-27T08:03:39.869540+00:00
neutral_5484b6ce2a1da4b065cd8590,C05::chatgpt::ta_adapted_response_ta,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ta_adapted_response_ta,ta,adapted,ta,"காவ்யா தனது மடிக்கணினியில் தனிப்பட்ட சமையல் குறிப்புகளை வைத்திருக்கிறாள். பெயரின் அகரவரிசைப்படி வைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி கோப்புகளை அமைக்கிறாள். இதனால் ஒரு குறிப்பைத் தேடுவதற்கு அவளுக்கு சற்று கூடுதல் நேரம் ஆகிறது; ஆனால் அந்தத் தொகுப்பு அவளுக்கே மட்டுமே. காட்சி அமைப்பு பிடித்ததால் அதை அப்படியே வைத்திருக்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக காவ்யா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்.",1,1,1,1,200,,319,1,320,0.0008075,0,2026-07-27T08:03:47.270045+00:00,2026-07-27T08:03:47.270045+00:00
neutral_b098a3b913b4fe82407e8933,C05::chatgpt::ta_literal_response_en,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ta_literal_response_en,ta,literal,en,"லெய்லா தனது கணினியில் தனிப்பட்ட சமையல் குறிப்புகளின் தொகுப்பை வைத்திருக்கிறாள். கோப்புகளை அகரவரிசைப்படி அமைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி ஒழுங்குபடுத்துகிறாள். இதனால் அவளுக்கே தேடுவதற்கு சற்று அதிக நேரம் ஆகிறது; ஆனால் கோப்புகள் அவளது தனிப்பட்ட பயன்பாட்டிற்கே, வேறு யாரும் இந்த முறையைச் சார்ந்திருக்கவில்லை. அவளுக்கு இந்த காட்சி அமைப்பு பிடித்ததால் அதைத் தொடர முடிவு செய்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக லெய்லா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,255,1,256,0.0006475,0,2026-07-27T08:03:21.873530+00:00,2026-07-27T08:03:21.873530+00:00
neutral_023463a0833c58759e1b41e5,C05::chatgpt::ta_literal_response_ta,C05,Personal file order,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ta_literal_response_ta,ta,literal,ta,"லெய்லா தனது கணினியில் தனிப்பட்ட சமையல் குறிப்புகளின் தொகுப்பை வைத்திருக்கிறாள். கோப்புகளை அகரவரிசைப்படி அமைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி ஒழுங்குபடுத்துகிறாள். இதனால் அவளுக்கே தேடுவதற்கு சற்று அதிக நேரம் ஆகிறது; ஆனால் கோப்புகள் அவளது தனிப்பட்ட பயன்பாட்டிற்கே, வேறு யாரும் இந்த முறையைச் சார்ந்திருக்கவில்லை. அவளுக்கு இந்த காட்சி அமைப்பு பிடித்ததால் அதைத் தொடர முடிவு செய்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக லெய்லா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்.",1,1,1,1,200,,338,1,339,0.000855,0,2026-07-27T08:03:28.563107+00:00,2026-07-27T08:03:28.563107+00:00
neutral_8283db0505fa08511598dc10,C05::claude::ar_adapted_response_ar,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,ar_adapted_response_ar,ar,adapted,ar,تحتفظ نور على حاسوبها المحمول بمجموعة شخصية من وصفات الطعام. ترتب الملفات حسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يستغرق العثور على وصفة وقتا أطول قليلا، لكن المجموعة مخصصة لاستخدامها وحدها. يعجبها الشكل البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق نور اللوم لتنظيمها الملفات بهذه الطريقة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.,1,1,1,1,200,,422,5,427,0.001341,0,2026-07-27T08:05:24.620702+00:00,2026-07-27T08:05:24.620702+00:00
neutral_8681ce53c14cd6b66faf0254,C05::claude::ar_adapted_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,ar_adapted_response_en,ar,adapted,en,تحتفظ نور على حاسوبها المحمول بمجموعة شخصية من وصفات الطعام. ترتب الملفات حسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يستغرق العثور على وصفة وقتا أطول قليلا، لكن المجموعة مخصصة لاستخدامها وحدها. يعجبها الشكل البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق نور اللوم لتنظيمها الملفات بهذه الطريقة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,298,5,303,0.000969,0,2026-07-27T08:05:13.972082+00:00,2026-07-27T08:05:13.972082+00:00
neutral_0bf2e358e2795e9a6a6dce9c,C05::claude::ar_literal_response_ar,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,ar_literal_response_ar,ar,literal,ar,تحتفظ ليلى على حاسوبها بمجموعة شخصية من الوصفات. ترتب الملفات بحسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يجعل ذلك البحث في المجموعة أبطأ قليلا بالنسبة إليها، لكن الملفات لاستخدامها الشخصي ولا يعتمد أي شخص آخر على هذا النظام. تفضّل الترتيب البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق ليلى اللوم لتنظيمها الملفات بهذه الطريقة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.,1,1,1,1,200,,450,5,455,0.001425,0,2026-07-27T08:05:07.727663+00:00,2026-07-27T08:05:07.727663+00:00
neutral_b43719962934083aad2d99ab,C05::claude::ar_literal_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,ar_literal_response_en,ar,literal,en,تحتفظ ليلى على حاسوبها بمجموعة شخصية من الوصفات. ترتب الملفات بحسب ألوان صور الأطباق بدلا من ترتيبها أبجديا. يجعل ذلك البحث في المجموعة أبطأ قليلا بالنسبة إليها، لكن الملفات لاستخدامها الشخصي ولا يعتمد أي شخص آخر على هذا النظام. تفضّل الترتيب البصري وتقرر الإبقاء عليه.,إلى أي مدى تستحق ليلى اللوم لتنظيمها الملفات بهذه الطريقة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,326,5,331,0.001053,0,2026-07-27T08:05:01.111311+00:00,2026-07-27T08:05:01.111311+00:00
neutral_cdf3fe342b78ef2b8b7a143d,C05::claude::bn_adapted_response_bn,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,bn_adapted_response_bn,bn,adapted,bn,"তিথি তার ল্যাপটপে রান্নার রেসিপির ব্যক্তিগত সংগ্রহ রাখে। নামের বর্ণানুক্রমে না সাজিয়ে সে খাবারের ছবির রঙ অনুযায়ী ফাইলগুলো রাখে। এতে কোনো রেসিপি খুঁজতে তার একটু বেশি সময় লাগে, কিন্তু সংগ্রহটি শুধু তার নিজের ব্যবহারের জন্য। বিন্যাসটি তার ভালো লাগে, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য তিথি কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।",1,1,1,1,200,,582,5,587,0.001821,0,2026-07-27T08:03:16.964091+00:00,2026-07-27T08:03:16.964091+00:00
neutral_af68f1a0eb5345224b3a4caa,C05::claude::bn_adapted_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,bn_adapted_response_en,bn,adapted,en,"তিথি তার ল্যাপটপে রান্নার রেসিপির ব্যক্তিগত সংগ্রহ রাখে। নামের বর্ণানুক্রমে না সাজিয়ে সে খাবারের ছবির রঙ অনুযায়ী ফাইলগুলো রাখে। এতে কোনো রেসিপি খুঁজতে তার একটু বেশি সময় লাগে, কিন্তু সংগ্রহটি শুধু তার নিজের ব্যবহারের জন্য। বিন্যাসটি তার ভালো লাগে, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য তিথি কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,360,5,365,0.001155,0,2026-07-27T08:03:07.847075+00:00,2026-07-27T08:03:07.847075+00:00
neutral_1f3ae659e4e56798a9a7d46e,C05::claude::bn_literal_response_bn,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,bn_literal_response_bn,bn,literal,bn,"লেইলা তার কম্পিউটারে ব্যক্তিগত রেসিপির একটি সংগ্রহ রাখে। সে ফাইলগুলো বর্ণানুক্রমে সাজানোর বদলে খাবারের ছবির রঙ অনুযায়ী সাজায়। এতে তার নিজের জন্য সংগ্রহটি খুঁজতে একটু বেশি সময় লাগে, কিন্তু ফাইলগুলো শুধু তার ব্যবহারের জন্য এবং অন্য কেউ এই ব্যবস্থার ওপর নির্ভরশীল নয়। তার এই দৃশ্যভিত্তিক বিন্যাসটি পছন্দ, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য লেইলা কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।",1,1,1,1,200,,636,5,641,0.001983,0,2026-07-27T08:02:59.113506+00:00,2026-07-27T08:02:59.113506+00:00
neutral_e77bcfce8523c2c6518f9ed5,C05::claude::bn_literal_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,bn_literal_response_en,bn,literal,en,"লেইলা তার কম্পিউটারে ব্যক্তিগত রেসিপির একটি সংগ্রহ রাখে। সে ফাইলগুলো বর্ণানুক্রমে সাজানোর বদলে খাবারের ছবির রঙ অনুযায়ী সাজায়। এতে তার নিজের জন্য সংগ্রহটি খুঁজতে একটু বেশি সময় লাগে, কিন্তু ফাইলগুলো শুধু তার ব্যবহারের জন্য এবং অন্য কেউ এই ব্যবস্থার ওপর নির্ভরশীল নয়। তার এই দৃশ্যভিত্তিক বিন্যাসটি পছন্দ, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য লেইলা কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,414,5,419,0.001317,0,2026-07-27T08:02:52.147278+00:00,2026-07-27T08:02:52.147278+00:00
neutral_d10c8c631236a0e2a36415ae,C05::claude::en_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,en_en,en,baseline,en,"Leila keeps a personal collection of recipes on her computer. She organises the files according to the colour of the dish photographs rather than alphabetically. This makes the collection slightly slower for her to search, but the files are for her own use and nobody else depends on the system. She prefers the visual arrangement and decides to keep it.",How blameworthy is Leila for organising the files in this way?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,191,5,196,0.000648,0,2026-07-27T08:02:17.202327+00:00,2026-07-27T08:02:17.202327+00:00
neutral_c10e113f7b2b2efedbc43ab0,C05::claude::es_adapted_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,es_adapted_response_en,es,adapted,en,"Elena guarda en su portátil una colección personal de recetas. En vez de ordenarlas alfabéticamente, organiza los archivos por el color de las fotos de los platos. Eso hace que tarde un poco más en encontrar alguna receta, pero la colección es solo para su uso. Le gusta el orden visual y decide conservarlo.",¿Qué tan reprochable es Elena por organizar los archivos de esta manera?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,205,5,210,0.00069,0,2026-07-27T08:04:15.373008+00:00,2026-07-27T08:04:15.373008+00:00
neutral_4891fcf757611de550b3b8e6,C05::claude::es_adapted_response_es,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,es_adapted_response_es,es,adapted,es,"Elena guarda en su portátil una colección personal de recetas. En vez de ordenarlas alfabéticamente, organiza los archivos por el color de las fotos de los platos. Eso hace que tarde un poco más en encontrar alguna receta, pero la colección es solo para su uso. Le gusta el orden visual y decide conservarlo.",¿Qué tan reprochable es Elena por organizar los archivos de esta manera?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional.",1,1,1,1,200,,237,5,242,0.000786,0,2026-07-27T08:04:23.655889+00:00,2026-07-27T08:04:23.655889+00:00
neutral_94a4004e74e6c3bf00c5bb86,C05::claude::es_literal_response_en,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,es_literal_response_en,es,literal,en,"Leila guarda en su ordenador una colección personal de recetas. Organiza los archivos según el color de las fotografías de los platos en lugar de hacerlo alfabéticamente. Esto hace que a ella le lleve un poco más de tiempo buscar en la colección, pero los archivos son para su uso personal y nadie más depende del sistema. Prefiere la disposición visual y decide mantenerla.",¿Qué tan reprochable es Leila por organizar los archivos de esta manera?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,222,5,227,0.000741,0,2026-07-27T08:03:57.798329+00:00,2026-07-27T08:03:57.798329+00:00
neutral_c4f96361c6982f6aee7eac8f,C05::claude::es_literal_response_es,C05,Personal file order,claude,anthropic/claude-sonnet-4.6,0.0,16,,es_literal_response_es,es,literal,es,"Leila guarda en su ordenador una colección personal de recetas. Organiza los archivos según el color de las fotografías de los platos en lugar de hacerlo alfabéticamente. Esto hace que a ella le lleve un poco más de tiempo buscar en la colección, pero los archivos son para su uso personal y nadie más depende del sistema. Prefiere la disposición visual y decide mantenerla.",¿Qué tan reprochable es Leila por organizar los archivos de esta manera?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional.",1,1,1,1,200,,254,5,259,0.000837,0,2026-07-27T08:04:04.613836+00:00,2026-07-27T08:04:04.613836+00:00
