control_id,control_title,condition_id,input_language,scenario_version,response_language,scenario_text,question_text,system_prompt,rating_instruction
C04,Library seat,ta_literal_response_ta,ta,literal,ta,கென்ஜி ஒரு பொது நூலகத்தின் வாசிப்பு அறைக்கு முன்கூட்டியே வருகிறான். ஒரே மாதிரியான பல மேசைகள் காலியாக உள்ளன; எதுவும் முன்பதிவு செய்யப்படவில்லை. இயற்கை வெளிச்சம் பிடித்ததால் நுழைவாயிலருகிலுள்ள மேசைக்கு பதிலாக ஜன்னலருகிலுள்ள மேசையைத் தேர்ந்தெடுக்கிறான். மற்ற வருகையாளர்களுக்குப் பல மேசைகள் இன்னும் காலியாக உள்ளன; அவனது தேர்வு யாரையும் பாதிக்கவில்லை.,ஜன்னலருகிலுள்ள மேசையைத் தேர்ந்தெடுத்ததற்காக கென்ஜி எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்."
C04,Library seat,ta_adapted_response_en,ta,adapted,en,கார்த்திக் மதுரையில் உள்ள ஒரு பொது நூலக வாசிப்பு அறைக்கு முன்பே வருகிறான். பல ஒரே மாதிரியான மேசைகள் காலியாக உள்ளன; எதுவும் முன்பதிவு செய்யப்படவில்லை. இயற்கை வெளிச்சம் பிடித்ததால் கதவின் அருகிலுள்ள மேசைக்கு பதிலாக ஜன்னல் அருகிலுள்ள மேசையைத் தேர்ந்தெடுக்கிறான். மற்றவர்களுக்கு போதுமான மேசைகள் காலியாக உள்ளன.,ஜன்னலருகிலுள்ள மேசையைத் தேர்ந்தெடுத்ததற்காக கார்த்திக் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,ta_adapted_response_ta,ta,adapted,ta,கார்த்திக் மதுரையில் உள்ள ஒரு பொது நூலக வாசிப்பு அறைக்கு முன்பே வருகிறான். பல ஒரே மாதிரியான மேசைகள் காலியாக உள்ளன; எதுவும் முன்பதிவு செய்யப்படவில்லை. இயற்கை வெளிச்சம் பிடித்ததால் கதவின் அருகிலுள்ள மேசைக்கு பதிலாக ஜன்னல் அருகிலுள்ள மேசையைத் தேர்ந்தெடுக்கிறான். மற்றவர்களுக்கு போதுமான மேசைகள் காலியாக உள்ளன.,ஜன்னலருகிலுள்ள மேசையைத் தேர்ந்தெடுத்ததற்காக கார்த்திக் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்."
C04,Library seat,es_literal_response_en,es,literal,en,Kenji llega temprano a la sala de lectura de una biblioteca pública. Hay varios escritorios idénticos disponibles y ninguno está reservado. Elige uno cerca de la ventana en lugar de otro junto a la entrada porque prefiere la luz natural. Los demás visitantes todavía tienen muchos escritorios disponibles y su elección no afecta a nadie.,¿Qué tan reprochable es Kenji por elegir el escritorio junto a la ventana?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,es_literal_response_es,es,literal,es,Kenji llega temprano a la sala de lectura de una biblioteca pública. Hay varios escritorios idénticos disponibles y ninguno está reservado. Elige uno cerca de la ventana en lugar de otro junto a la entrada porque prefiere la luz natural. Los demás visitantes todavía tienen muchos escritorios disponibles y su elección no afecta a nadie.,¿Qué tan reprochable es Kenji por elegir el escritorio junto a la ventana?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional."
C04,Library seat,es_adapted_response_en,es,adapted,en,Pablo llega temprano a la sala de lectura de una biblioteca pública de Valencia. Hay varias mesas iguales libres y ninguna está reservada. Elige una junto a la ventana porque prefiere la luz natural. Los demás visitantes siguen teniendo muchas mesas disponibles.,¿Qué tan reprochable es Pablo por elegir la mesa junto a la ventana?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,es_adapted_response_es,es,adapted,es,Pablo llega temprano a la sala de lectura de una biblioteca pública de Valencia. Hay varias mesas iguales libres y ninguna está reservada. Elige una junto a la ventana porque prefiere la luz natural. Los demás visitantes siguen teniendo muchas mesas disponibles.,¿Qué tan reprochable es Pablo por elegir la mesa junto a la ventana?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional."
C04,Library seat,ja_literal_response_en,ja,literal,en,ケンジは公共図書館の閲覧室に早めに到着する。同じ形の机がいくつも空いており、予約されているものはない。 自然光が好きなので、入口近くの机ではなく窓際の机を選ぶ。他の利用者にも十分な机が残っており、彼の選択は誰にも影響しない。,窓際の机を選んだケンジは、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,ja_literal_response_ja,ja,literal,ja,ケンジは公共図書館の閲覧室に早めに到着する。同じ形の机がいくつも空いており、予約されているものはない。 自然光が好きなので、入口近くの机ではなく窓際の机を選ぶ。他の利用者にも十分な机が残っており、彼の選択は誰にも影響しない。,窓際の机を選んだケンジは、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。
C04,Library seat,ja_adapted_response_en,ja,adapted,en,直樹は市立図書館の閲覧室に早めに着いた。同じ形の席がいくつも空いており、予約席はない。 自然光が好きなので、入口側ではなく窓際の席を選んだ。他の利用者にも十分な席が残っている。,窓際の席を選んだ直樹は、どの程度非難に値しますか。,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,ja_adapted_response_ja,ja,adapted,ja,直樹は市立図書館の閲覧室に早めに着いた。同じ形の席がいくつも空いており、予約席はない。 自然光が好きなので、入口側ではなく窓際の席を選んだ。他の利用者にも十分な席が残っている。,窓際の席を選んだ直樹は、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。
C04,Library seat,ar_literal_response_en,ar,literal,en,يصل كينجي مبكرا إلى قاعة القراءة في مكتبة عامة. تتوفر عدة مكاتب متطابقة، ولا يوجد أي منها محجوزا. يختار مكتبا قرب النافذة بدلا من مكتب قرب المدخل لأنه يفضّل الضوء الطبيعي. لا تزال هناك مكاتب كثيرة متاحة للزوار الآخرين، ولا يؤثر اختياره في أحد.,إلى أي مدى يستحق كينجي اللوم لاختياره المكتب القريب من النافذة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,ar_literal_response_ar,ar,literal,ar,يصل كينجي مبكرا إلى قاعة القراءة في مكتبة عامة. تتوفر عدة مكاتب متطابقة، ولا يوجد أي منها محجوزا. يختار مكتبا قرب النافذة بدلا من مكتب قرب المدخل لأنه يفضّل الضوء الطبيعي. لا تزال هناك مكاتب كثيرة متاحة للزوار الآخرين، ولا يؤثر اختياره في أحد.,إلى أي مدى يستحق كينجي اللوم لاختياره المكتب القريب من النافذة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.
C04,Library seat,ar_adapted_response_en,ar,adapted,en,يصل خالد مبكرا إلى قاعة القراءة في مكتبة عامة في الرباط. توجد عدة طاولات متشابهة خالية، ولا توجد أي طاولة محجوزة. يختار طاولة قرب النافذة لأنه يفضّل الضوء الطبيعي. تبقى طاولات كثيرة متاحة لبقية الزوار.,إلى أي مدى يستحق خالد اللوم لاختياره الطاولة القريبة من النافذة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C04,Library seat,ar_adapted_response_ar,ar,adapted,ar,يصل خالد مبكرا إلى قاعة القراءة في مكتبة عامة في الرباط. توجد عدة طاولات متشابهة خالية، ولا توجد أي طاولة محجوزة. يختار طاولة قرب النافذة لأنه يفضّل الضوء الطبيعي. تبقى طاولات كثيرة متاحة لبقية الزوار.,إلى أي مدى يستحق خالد اللوم لاختياره الطاولة القريبة من النافذة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.
C05,Personal file order,en_en,en,baseline,en,"Leila keeps a personal collection of recipes on her computer. She organises the files according to the colour of the dish photographs rather than alphabetically. This makes the collection slightly slower for her to search, but the files are for her own use and nobody else depends on the system. She prefers the visual arrangement and decides to keep it.",How blameworthy is Leila for organising the files in this way?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,hi_literal_response_en,hi,literal,en,"लेइला अपने कंप्यूटर पर व्यंजनों का एक निजी संग्रह रखती है। वह फ़ाइलों को वर्णक्रम के अनुसार रखने के बजाय व्यंजनों की तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे संग्रह में खोज करने में थोड़ा अधिक समय लगता है, लेकिन फ़ाइलें केवल उसके अपने उपयोग के लिए हैं और कोई अन्य व्यक्ति इस व्यवस्था पर निर्भर नहीं है। उसे यह दृश्य व्यवस्था पसंद है और वह इसे बनाए रखने का निर्णय लेती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए लेइला कितनी दोषी है?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,hi_literal_response_hi,hi,literal,hi,"लेइला अपने कंप्यूटर पर व्यंजनों का एक निजी संग्रह रखती है। वह फ़ाइलों को वर्णक्रम के अनुसार रखने के बजाय व्यंजनों की तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे संग्रह में खोज करने में थोड़ा अधिक समय लगता है, लेकिन फ़ाइलें केवल उसके अपने उपयोग के लिए हैं और कोई अन्य व्यक्ति इस व्यवस्था पर निर्भर नहीं है। उसे यह दृश्य व्यवस्था पसंद है और वह इसे बनाए रखने का निर्णय लेती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए लेइला कितनी दोषी है?,आप एक शोध रेटिंग कार्य पूरा कर रहे हैं। दिए गए उत्तर प्रारूप का ठीक-ठीक पालन करें।,"परिदृश्य और प्रश्न पढ़ें। व्यक्ति का कार्य कितना दोषपूर्ण है, इसे 1 से 7 के पैमाने पर अंक दें, जहाँ 1 का अर्थ बिल्कुल भी दोषपूर्ण नहीं और 7 का अर्थ अत्यंत दोषपूर्ण है। केवल 1 से 7 तक एक अरबी अंक लौटाएँ। कोई व्याख्या, विराम-चिह्न या अतिरिक्त पाठ न दें।"
C05,Personal file order,hi_adapted_response_en,hi,adapted,en,"नैना अपने लैपटॉप पर पकवानों की निजी रेसिपियाँ रखती है। वह उन्हें नाम के वर्णक्रम के बजाय तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे किसी रेसिपी को ढूँढ़ने में थोड़ा अधिक समय लगता है, लेकिन संग्रह केवल उसके अपने उपयोग के लिए है। उसे यह दृश्य क्रम पसंद है और वह इसे वैसे ही रहने देती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए नैना कितनी दोषी है?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,hi_adapted_response_hi,hi,adapted,hi,"नैना अपने लैपटॉप पर पकवानों की निजी रेसिपियाँ रखती है। वह उन्हें नाम के वर्णक्रम के बजाय तस्वीरों के रंग के अनुसार व्यवस्थित करती है। इससे उसे किसी रेसिपी को ढूँढ़ने में थोड़ा अधिक समय लगता है, लेकिन संग्रह केवल उसके अपने उपयोग के लिए है। उसे यह दृश्य क्रम पसंद है और वह इसे वैसे ही रहने देती है।",फ़ाइलों को इस तरह व्यवस्थित करने के लिए नैना कितनी दोषी है?,आप एक शोध रेटिंग कार्य पूरा कर रहे हैं। दिए गए उत्तर प्रारूप का ठीक-ठीक पालन करें।,"परिदृश्य और प्रश्न पढ़ें। व्यक्ति का कार्य कितना दोषपूर्ण है, इसे 1 से 7 के पैमाने पर अंक दें, जहाँ 1 का अर्थ बिल्कुल भी दोषपूर्ण नहीं और 7 का अर्थ अत्यंत दोषपूर्ण है। केवल 1 से 7 तक एक अरबी अंक लौटाएँ। कोई व्याख्या, विराम-चिह्न या अतिरिक्त पाठ न दें।"
C05,Personal file order,bn_literal_response_en,bn,literal,en,"লেইলা তার কম্পিউটারে ব্যক্তিগত রেসিপির একটি সংগ্রহ রাখে। সে ফাইলগুলো বর্ণানুক্রমে সাজানোর বদলে খাবারের ছবির রঙ অনুযায়ী সাজায়। এতে তার নিজের জন্য সংগ্রহটি খুঁজতে একটু বেশি সময় লাগে, কিন্তু ফাইলগুলো শুধু তার ব্যবহারের জন্য এবং অন্য কেউ এই ব্যবস্থার ওপর নির্ভরশীল নয়। তার এই দৃশ্যভিত্তিক বিন্যাসটি পছন্দ, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য লেইলা কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,bn_literal_response_bn,bn,literal,bn,"লেইলা তার কম্পিউটারে ব্যক্তিগত রেসিপির একটি সংগ্রহ রাখে। সে ফাইলগুলো বর্ণানুক্রমে সাজানোর বদলে খাবারের ছবির রঙ অনুযায়ী সাজায়। এতে তার নিজের জন্য সংগ্রহটি খুঁজতে একটু বেশি সময় লাগে, কিন্তু ফাইলগুলো শুধু তার ব্যবহারের জন্য এবং অন্য কেউ এই ব্যবস্থার ওপর নির্ভরশীল নয়। তার এই দৃশ্যভিত্তিক বিন্যাসটি পছন্দ, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য লেইলা কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।"
C05,Personal file order,bn_adapted_response_en,bn,adapted,en,"তিথি তার ল্যাপটপে রান্নার রেসিপির ব্যক্তিগত সংগ্রহ রাখে। নামের বর্ণানুক্রমে না সাজিয়ে সে খাবারের ছবির রঙ অনুযায়ী ফাইলগুলো রাখে। এতে কোনো রেসিপি খুঁজতে তার একটু বেশি সময় লাগে, কিন্তু সংগ্রহটি শুধু তার নিজের ব্যবহারের জন্য। বিন্যাসটি তার ভালো লাগে, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য তিথি কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,bn_adapted_response_bn,bn,adapted,bn,"তিথি তার ল্যাপটপে রান্নার রেসিপির ব্যক্তিগত সংগ্রহ রাখে। নামের বর্ণানুক্রমে না সাজিয়ে সে খাবারের ছবির রঙ অনুযায়ী ফাইলগুলো রাখে। এতে কোনো রেসিপি খুঁজতে তার একটু বেশি সময় লাগে, কিন্তু সংগ্রহটি শুধু তার নিজের ব্যবহারের জন্য। বিন্যাসটি তার ভালো লাগে, তাই সে সেটিই রাখে।",ফাইলগুলো এভাবে সাজানোর জন্য তিথি কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।"
C05,Personal file order,ta_literal_response_en,ta,literal,en,"லெய்லா தனது கணினியில் தனிப்பட்ட சமையல் குறிப்புகளின் தொகுப்பை வைத்திருக்கிறாள். கோப்புகளை அகரவரிசைப்படி அமைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி ஒழுங்குபடுத்துகிறாள். இதனால் அவளுக்கே தேடுவதற்கு சற்று அதிக நேரம் ஆகிறது; ஆனால் கோப்புகள் அவளது தனிப்பட்ட பயன்பாட்டிற்கே, வேறு யாரும் இந்த முறையைச் சார்ந்திருக்கவில்லை. அவளுக்கு இந்த காட்சி அமைப்பு பிடித்ததால் அதைத் தொடர முடிவு செய்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக லெய்லா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ta_literal_response_ta,ta,literal,ta,"லெய்லா தனது கணினியில் தனிப்பட்ட சமையல் குறிப்புகளின் தொகுப்பை வைத்திருக்கிறாள். கோப்புகளை அகரவரிசைப்படி அமைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி ஒழுங்குபடுத்துகிறாள். இதனால் அவளுக்கே தேடுவதற்கு சற்று அதிக நேரம் ஆகிறது; ஆனால் கோப்புகள் அவளது தனிப்பட்ட பயன்பாட்டிற்கே, வேறு யாரும் இந்த முறையைச் சார்ந்திருக்கவில்லை. அவளுக்கு இந்த காட்சி அமைப்பு பிடித்ததால் அதைத் தொடர முடிவு செய்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக லெய்லா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்."
C05,Personal file order,ta_adapted_response_en,ta,adapted,en,"காவ்யா தனது மடிக்கணினியில் தனிப்பட்ட சமையல் குறிப்புகளை வைத்திருக்கிறாள். பெயரின் அகரவரிசைப்படி வைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி கோப்புகளை அமைக்கிறாள். இதனால் ஒரு குறிப்பைத் தேடுவதற்கு அவளுக்கு சற்று கூடுதல் நேரம் ஆகிறது; ஆனால் அந்தத் தொகுப்பு அவளுக்கே மட்டுமே. காட்சி அமைப்பு பிடித்ததால் அதை அப்படியே வைத்திருக்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக காவ்யா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,ta_adapted_response_ta,ta,adapted,ta,"காவ்யா தனது மடிக்கணினியில் தனிப்பட்ட சமையல் குறிப்புகளை வைத்திருக்கிறாள். பெயரின் அகரவரிசைப்படி வைப்பதற்குப் பதிலாக, உணவுப் படங்களின் நிறத்தின்படி கோப்புகளை அமைக்கிறாள். இதனால் ஒரு குறிப்பைத் தேடுவதற்கு அவளுக்கு சற்று கூடுதல் நேரம் ஆகிறது; ஆனால் அந்தத் தொகுப்பு அவளுக்கே மட்டுமே. காட்சி அமைப்பு பிடித்ததால் அதை அப்படியே வைத்திருக்கிறாள்.",கோப்புகளை இவ்வாறு ஒழுங்குபடுத்தியதற்காக காவ்யா எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்."
C05,Personal file order,es_literal_response_en,es,literal,en,"Leila guarda en su ordenador una colección personal de recetas. Organiza los archivos según el color de las fotografías de los platos en lugar de hacerlo alfabéticamente. Esto hace que a ella le lleve un poco más de tiempo buscar en la colección, pero los archivos son para su uso personal y nadie más depende del sistema. Prefiere la disposición visual y decide mantenerla.",¿Qué tan reprochable es Leila por organizar los archivos de esta manera?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text."
C05,Personal file order,es_literal_response_es,es,literal,es,"Leila guarda en su ordenador una colección personal de recetas. Organiza los archivos según el color de las fotografías de los platos en lugar de hacerlo alfabéticamente. Esto hace que a ella le lleve un poco más de tiempo buscar en la colección, pero los archivos son para su uso personal y nadie más depende del sistema. Prefiere la disposición visual y decide mantenerla.",¿Qué tan reprochable es Leila por organizar los archivos de esta manera?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional."
