modelKey,scenarioId,conditionId,inputLang,reasoningLang,scenarioVersion,absoluteDifference,modelRating,referenceRating
claude,S19,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S20,ar_adapted_reason_ar,ar,ar,adapted,0,4,4
claude,S21,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S22,ar_adapted_reason_ar,ar,ar,adapted,0,5,5
claude,S23,ar_adapted_reason_ar,ar,ar,adapted,1,5,4
claude,S24,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S25,ar_adapted_reason_ar,ar,ar,adapted,2,3,1
gemini_flash,S01,en_en,en,en,en,0,7,7
gemini_flash,S02,en_en,en,en,en,0,7,7
gemini_flash,S03,en_en,en,en,en,1,6,7
gemini_flash,S04,en_en,en,en,en,0,7,7
gemini_flash,S05,en_en,en,en,en,0,6,6
gemini_flash,S06,en_en,en,en,en,0,7,7
gemini_flash,S07,en_en,en,en,en,0,7,7
gemini_flash,S08,en_en,en,en,en,0,7,7
gemini_flash,S09,en_en,en,en,en,1,7,6
gemini_flash,S10,en_en,en,en,en,0,7,7
gemini_flash,S11,en_en,en,en,en,1,6,7
gemini_flash,S12,en_en,en,en,en,1,4,5
gemini_flash,S13,en_en,en,en,en,1,2,1
gemini_flash,S14,en_en,en,en,en,1,5,6
gemini_flash,S15,en_en,en,en,en,0,1,1
gemini_flash,S16,en_en,en,en,en,1,4,5
gemini_flash,S17,en_en,en,en,en,1,7,6
gemini_flash,S18,en_en,en,en,en,0,7,7
gemini_flash,S19,en_en,en,en,en,1,7,6
gemini_flash,S20,en_en,en,en,en,0,6,6
gemini_flash,S21,en_en,en,en,en,0,6,6
gemini_flash,S22,en_en,en,en,en,1,5,6
gemini_flash,S23,en_en,en,en,en,0,5,5
gemini_flash,S24,en_en,en,en,en,0,6,6
gemini_flash,S25,en_en,en,en,en,1,3,2
gemini_flash,S01,hi_translation_reason_en,hi,en,translation,1,6,7
gemini_flash,S02,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S03,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S04,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S05,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S06,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S07,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S08,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S09,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S10,hi_translation_reason_en,hi,en,translation,1,7,6
gemini_flash,S11,hi_translation_reason_en,hi,en,translation,1,6,7
gemini_flash,S12,hi_translation_reason_en,hi,en,translation,0,5,5
gemini_flash,S13,hi_translation_reason_en,hi,en,translation,1,2,1
gemini_flash,S14,hi_translation_reason_en,hi,en,translation,1,5,6
gemini_flash,S15,hi_translation_reason_en,hi,en,translation,0,1,1
gemini_flash,S16,hi_translation_reason_en,hi,en,translation,1,4,5
gemini_flash,S17,hi_translation_reason_en,hi,en,translation,1,7,6
gemini_flash,S18,hi_translation_reason_en,hi,en,translation,0,7,7
gemini_flash,S19,hi_translation_reason_en,hi,en,translation,1,7,6
gemini_flash,S20,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S21,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S22,hi_translation_reason_en,hi,en,translation,1,5,6
gemini_flash,S23,hi_translation_reason_en,hi,en,translation,0,5,5
gemini_flash,S24,hi_translation_reason_en,hi,en,translation,0,6,6
gemini_flash,S25,hi_translation_reason_en,hi,en,translation,1,2,1
gemini_flash,S01,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S02,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S03,hi_translation_reason_hi,hi,hi,translation,1,5,6
gemini_flash,S04,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S05,hi_translation_reason_hi,hi,hi,translation,0,6,6
gemini_flash,S06,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S07,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S08,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S09,hi_translation_reason_hi,hi,hi,translation,0,6,6
gemini_flash,S10,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S11,hi_translation_reason_hi,hi,hi,translation,0,6,6
gemini_flash,S12,hi_translation_reason_hi,hi,hi,translation,1,4,5
gemini_flash,S13,hi_translation_reason_hi,hi,hi,translation,0,1,1
gemini_flash,S14,hi_translation_reason_hi,hi,hi,translation,1,5,6
gemini_flash,S15,hi_translation_reason_hi,hi,hi,translation,0,1,1
gemini_flash,S16,hi_translation_reason_hi,hi,hi,translation,1,4,5
gemini_flash,S17,hi_translation_reason_hi,hi,hi,translation,1,6,7
gemini_flash,S18,hi_translation_reason_hi,hi,hi,translation,0,7,7
gemini_flash,S19,hi_translation_reason_hi,hi,hi,translation,1,7,6
gemini_flash,S20,hi_translation_reason_hi,hi,hi,translation,0,6,6
gemini_flash,S21,hi_translation_reason_hi,hi,hi,translation,1,6,7
gemini_flash,S22,hi_translation_reason_hi,hi,hi,translation,1,5,6
gemini_flash,S23,hi_translation_reason_hi,hi,hi,translation,1,6,5
gemini_flash,S24,hi_translation_reason_hi,hi,hi,translation,0,6,6
gemini_flash,S25,hi_translation_reason_hi,hi,hi,translation,1,1,2
gemini_flash,S01,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S02,hi_adapted_reason_en,hi,en,adapted,1,7,6
gemini_flash,S03,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S04,hi_adapted_reason_en,hi,en,adapted,0,7,7
gemini_flash,S05,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S06,hi_adapted_reason_en,hi,en,adapted,0,7,7
gemini_flash,S07,hi_adapted_reason_en,hi,en,adapted,0,7,7
gemini_flash,S08,hi_adapted_reason_en,hi,en,adapted,0,7,7
gemini_flash,S09,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S10,hi_adapted_reason_en,hi,en,adapted,1,7,6
gemini_flash,S11,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S12,hi_adapted_reason_en,hi,en,adapted,0,4,4
gemini_flash,S13,hi_adapted_reason_en,hi,en,adapted,1,2,1
gemini_flash,S14,hi_adapted_reason_en,hi,en,adapted,1,5,6
gemini_flash,S15,hi_adapted_reason_en,hi,en,adapted,0,1,1
gemini_flash,S16,hi_adapted_reason_en,hi,en,adapted,1,4,5
gemini_flash,S17,hi_adapted_reason_en,hi,en,adapted,1,7,6
gemini_flash,S18,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S19,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S20,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S21,hi_adapted_reason_en,hi,en,adapted,0,6,6
gemini_flash,S22,hi_adapted_reason_en,hi,en,adapted,0,5,5
gemini_flash,S23,hi_adapted_reason_en,hi,en,adapted,0,5,5
gemini_flash,S24,hi_adapted_reason_en,hi,en,adapted,1,7,6
gemini_flash,S25,hi_adapted_reason_en,hi,en,adapted,1,4,3
gemini_flash,S01,hi_adapted_reason_hi,hi,hi,adapted,1,6,7
gemini_flash,S02,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S03,hi_adapted_reason_hi,hi,hi,adapted,1,5,6
gemini_flash,S04,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S05,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S06,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S07,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S08,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S09,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S10,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S11,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S12,hi_adapted_reason_hi,hi,hi,adapted,0,4,4
gemini_flash,S13,hi_adapted_reason_hi,hi,hi,adapted,0,1,1
gemini_flash,S14,hi_adapted_reason_hi,hi,hi,adapted,1,5,6
gemini_flash,S15,hi_adapted_reason_hi,hi,hi,adapted,0,1,1
gemini_flash,S16,hi_adapted_reason_hi,hi,hi,adapted,1,4,5
gemini_flash,S17,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S18,hi_adapted_reason_hi,hi,hi,adapted,0,7,7
gemini_flash,S19,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S20,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S21,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S22,hi_adapted_reason_hi,hi,hi,adapted,0,5,5
gemini_flash,S23,hi_adapted_reason_hi,hi,hi,adapted,1,5,6
gemini_flash,S24,hi_adapted_reason_hi,hi,hi,adapted,0,6,6
gemini_flash,S25,hi_adapted_reason_hi,hi,hi,adapted,1,4,3
gemini_flash,S01,bn_translation_reason_en,bn,en,translation,1,6,7
gemini_flash,S02,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S03,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S04,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S05,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S06,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S07,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S08,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S09,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S10,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S11,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S12,bn_translation_reason_en,bn,en,translation,0,5,5
gemini_flash,S13,bn_translation_reason_en,bn,en,translation,1,2,1
gemini_flash,S14,bn_translation_reason_en,bn,en,translation,1,5,6
gemini_flash,S15,bn_translation_reason_en,bn,en,translation,0,1,1
gemini_flash,S16,bn_translation_reason_en,bn,en,translation,2,3,5
gemini_flash,S17,bn_translation_reason_en,bn,en,translation,1,7,6
gemini_flash,S18,bn_translation_reason_en,bn,en,translation,0,7,7
gemini_flash,S19,bn_translation_reason_en,bn,en,translation,1,7,6
gemini_flash,S20,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S21,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S22,bn_translation_reason_en,bn,en,translation,0,6,6
gemini_flash,S23,bn_translation_reason_en,bn,en,translation,0,5,5
gemini_flash,S24,bn_translation_reason_en,bn,en,translation,1,7,6
gemini_flash,S25,bn_translation_reason_en,bn,en,translation,0,2,2
gemini_flash,S01,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S02,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S03,bn_translation_reason_bn,bn,bn,translation,1,5,6
gemini_flash,S04,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S05,bn_translation_reason_bn,bn,bn,translation,0,6,6
gemini_flash,S06,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S07,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S08,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S09,bn_translation_reason_bn,bn,bn,translation,1,6,7
gemini_flash,S10,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S11,bn_translation_reason_bn,bn,bn,translation,0,6,6
gemini_flash,S12,bn_translation_reason_bn,bn,bn,translation,0,4,4
gemini_flash,S13,bn_translation_reason_bn,bn,bn,translation,0,1,1
gemini_flash,S14,bn_translation_reason_bn,bn,bn,translation,1,5,6
gemini_flash,S15,bn_translation_reason_bn,bn,bn,translation,0,1,1
gemini_flash,S16,bn_translation_reason_bn,bn,bn,translation,2,3,5
gemini_flash,S17,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S18,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S19,bn_translation_reason_bn,bn,bn,translation,0,7,7
gemini_flash,S20,bn_translation_reason_bn,bn,bn,translation,0,6,6
gemini_flash,S21,bn_translation_reason_bn,bn,bn,translation,0,6,6
gemini_flash,S22,bn_translation_reason_bn,bn,bn,translation,1,5,6
gemini_flash,S23,bn_translation_reason_bn,bn,bn,translation,0,5,5
gemini_flash,S24,bn_translation_reason_bn,bn,bn,translation,0,6,6
gemini_flash,S25,bn_translation_reason_bn,bn,bn,translation,2,3,1
gemini_flash,S01,bn_adapted_reason_en,bn,en,adapted,1,6,7
gemini_flash,S02,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S03,bn_adapted_reason_en,bn,en,adapted,1,5,6
gemini_flash,S04,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S05,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S06,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S07,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S08,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S09,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S10,bn_adapted_reason_en,bn,en,adapted,1,7,6
gemini_flash,S11,bn_adapted_reason_en,bn,en,adapted,1,6,7
gemini_flash,S12,bn_adapted_reason_en,bn,en,adapted,0,5,5
gemini_flash,S13,bn_adapted_reason_en,bn,en,adapted,2,3,1
gemini_flash,S14,bn_adapted_reason_en,bn,en,adapted,0,5,5
gemini_flash,S15,bn_adapted_reason_en,bn,en,adapted,0,1,1
gemini_flash,S16,bn_adapted_reason_en,bn,en,adapted,1,4,5
gemini_flash,S17,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S18,bn_adapted_reason_en,bn,en,adapted,0,7,7
gemini_flash,S19,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S20,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S21,bn_adapted_reason_en,bn,en,adapted,1,5,6
gemini_flash,S22,bn_adapted_reason_en,bn,en,adapted,0,5,5
gemini_flash,S23,bn_adapted_reason_en,bn,en,adapted,0,5,5
gemini_flash,S24,bn_adapted_reason_en,bn,en,adapted,0,6,6
gemini_flash,S25,bn_adapted_reason_en,bn,en,adapted,1,3,2
gemini_flash,S01,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S02,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S03,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
gemini_flash,S04,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S05,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
gemini_flash,S06,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S07,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S08,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S09,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
gemini_flash,S10,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S11,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
gemini_flash,S12,bn_adapted_reason_bn,bn,bn,adapted,1,5,4
gemini_flash,S13,bn_adapted_reason_bn,bn,bn,adapted,0,1,1
gemini_flash,S14,bn_adapted_reason_bn,bn,bn,adapted,1,5,6
gemini_flash,S15,bn_adapted_reason_bn,bn,bn,adapted,0,1,1
gemini_flash,S16,bn_adapted_reason_bn,bn,bn,adapted,1,4,5
gemini_flash,S17,bn_adapted_reason_bn,bn,bn,adapted,1,7,6
gemini_flash,S18,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S19,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
gemini_flash,S20,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
gemini_flash,S21,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
gemini_flash,S22,bn_adapted_reason_bn,bn,bn,adapted,0,5,5
gemini_flash,S23,bn_adapted_reason_bn,bn,bn,adapted,1,6,5
gemini_flash,S24,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
gemini_flash,S25,bn_adapted_reason_bn,bn,bn,adapted,2,4,2
gemini_flash,S01,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S02,ta_translation_reason_en,ta,en,translation,0,7,7
gemini_flash,S03,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S04,ta_translation_reason_en,ta,en,translation,1,7,6
gemini_flash,S05,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S06,ta_translation_reason_en,ta,en,translation,0,7,7
gemini_flash,S07,ta_translation_reason_en,ta,en,translation,0,7,7
gemini_flash,S08,ta_translation_reason_en,ta,en,translation,0,7,7
gemini_flash,S09,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S10,ta_translation_reason_en,ta,en,translation,1,7,6
gemini_flash,S11,ta_translation_reason_en,ta,en,translation,1,6,7
gemini_flash,S12,ta_translation_reason_en,ta,en,translation,0,5,5
gemini_flash,S13,ta_translation_reason_en,ta,en,translation,1,2,1
gemini_flash,S14,ta_translation_reason_en,ta,en,translation,0,5,5
gemini_flash,S15,ta_translation_reason_en,ta,en,translation,0,1,1
gemini_flash,S16,ta_translation_reason_en,ta,en,translation,2,3,5
gemini_flash,S17,ta_translation_reason_en,ta,en,translation,1,7,6
gemini_flash,S18,ta_translation_reason_en,ta,en,translation,1,7,6
gemini_flash,S19,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S20,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S21,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S22,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S23,ta_translation_reason_en,ta,en,translation,0,5,5
gemini_flash,S24,ta_translation_reason_en,ta,en,translation,0,6,6
gemini_flash,S25,ta_translation_reason_en,ta,en,translation,2,3,1
gemini_flash,S01,ta_translation_reason_ta,ta,ta,translation,1,6,7
gemini_flash,S02,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S03,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S04,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S05,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S06,ta_translation_reason_ta,ta,ta,translation,1,6,7
gemini_flash,S07,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S08,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S09,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S10,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S11,ta_translation_reason_ta,ta,ta,translation,2,5,7
gemini_flash,S12,ta_translation_reason_ta,ta,ta,translation,1,4,5
gemini_flash,S13,ta_translation_reason_ta,ta,ta,translation,1,2,1
gemini_flash,S14,ta_translation_reason_ta,ta,ta,translation,1,5,6
gemini_flash,S15,ta_translation_reason_ta,ta,ta,translation,0,1,1
gemini_flash,S16,ta_translation_reason_ta,ta,ta,translation,1,3,4
gemini_flash,S17,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S18,ta_translation_reason_ta,ta,ta,translation,0,7,7
gemini_flash,S19,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S20,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S21,ta_translation_reason_ta,ta,ta,translation,0,6,6
gemini_flash,S22,ta_translation_reason_ta,ta,ta,translation,0,5,5
gemini_flash,S23,ta_translation_reason_ta,ta,ta,translation,0,5,5
gemini_flash,S24,ta_translation_reason_ta,ta,ta,translation,1,7,6
gemini_flash,S25,ta_translation_reason_ta,ta,ta,translation,1,2,1
gemini_flash,S01,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S02,ta_adapted_reason_en,ta,en,adapted,0,7,7
gemini_flash,S03,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S04,ta_adapted_reason_en,ta,en,adapted,0,7,7
gemini_flash,S05,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S06,ta_adapted_reason_en,ta,en,adapted,0,7,7
gemini_flash,S07,ta_adapted_reason_en,ta,en,adapted,0,7,7
gemini_flash,S08,ta_adapted_reason_en,ta,en,adapted,0,7,7
gemini_flash,S09,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S10,ta_adapted_reason_en,ta,en,adapted,1,7,6
gemini_flash,S11,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S12,ta_adapted_reason_en,ta,en,adapted,0,5,5
gemini_flash,S13,ta_adapted_reason_en,ta,en,adapted,2,3,1
gemini_flash,S14,ta_adapted_reason_en,ta,en,adapted,1,5,6
gemini_flash,S15,ta_adapted_reason_en,ta,en,adapted,0,1,1
gemini_flash,S16,ta_adapted_reason_en,ta,en,adapted,1,4,5
gemini_flash,S17,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S18,ta_adapted_reason_en,ta,en,adapted,1,7,6
gemini_flash,S19,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S20,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S21,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S22,ta_adapted_reason_en,ta,en,adapted,0,5,5
gemini_flash,S23,ta_adapted_reason_en,ta,en,adapted,0,5,5
gemini_flash,S24,ta_adapted_reason_en,ta,en,adapted,0,6,6
gemini_flash,S25,ta_adapted_reason_en,ta,en,adapted,1,3,2
gemini_flash,S01,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S02,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S03,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S04,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S05,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S06,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S07,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S08,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S09,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S10,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S11,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
gemini_flash,S12,ta_adapted_reason_ta,ta,ta,adapted,1,4,5
gemini_flash,S13,ta_adapted_reason_ta,ta,ta,adapted,1,2,1
gemini_flash,S14,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
gemini_flash,S15,ta_adapted_reason_ta,ta,ta,adapted,0,1,1
gemini_flash,S16,ta_adapted_reason_ta,ta,ta,adapted,0,4,4
gemini_flash,S17,ta_adapted_reason_ta,ta,ta,adapted,1,7,6
gemini_flash,S18,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
gemini_flash,S19,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S20,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S21,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S22,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
gemini_flash,S23,ta_adapted_reason_ta,ta,ta,adapted,0,5,5
gemini_flash,S24,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
gemini_flash,S25,ta_adapted_reason_ta,ta,ta,adapted,2,3,1
gemini_flash,S01,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S02,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S03,es_translation_reason_en,es,en,translation,0,6,6
gemini_flash,S04,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S05,es_translation_reason_en,es,en,translation,0,6,6
gemini_flash,S06,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S07,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S08,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S09,es_translation_reason_en,es,en,translation,1,7,6
gemini_flash,S10,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S11,es_translation_reason_en,es,en,translation,1,6,7
gemini_flash,S12,es_translation_reason_en,es,en,translation,1,5,4
gemini_flash,S13,es_translation_reason_en,es,en,translation,1,2,1
gemini_flash,S14,es_translation_reason_en,es,en,translation,0,5,5
gemini_flash,S15,es_translation_reason_en,es,en,translation,0,1,1
gemini_flash,S16,es_translation_reason_en,es,en,translation,1,4,5
gemini_flash,S17,es_translation_reason_en,es,en,translation,1,7,6
gemini_flash,S18,es_translation_reason_en,es,en,translation,0,7,7
gemini_flash,S19,es_translation_reason_en,es,en,translation,1,7,6
gemini_flash,S20,es_translation_reason_en,es,en,translation,0,6,6
gemini_flash,S21,es_translation_reason_en,es,en,translation,0,6,6
gemini_flash,S22,es_translation_reason_en,es,en,translation,1,5,6
gemini_flash,S23,es_translation_reason_en,es,en,translation,0,5,5
gemini_flash,S24,es_translation_reason_en,es,en,translation,0,6,6
gemini_flash,S25,es_translation_reason_en,es,en,translation,0,2,2
gemini_flash,S01,es_translation_reason_es,es,es,translation,1,6,7
gemini_flash,S02,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S03,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S04,es_translation_reason_es,es,es,translation,1,6,7
gemini_flash,S05,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S06,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S07,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S08,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S09,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S10,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S11,es_translation_reason_es,es,es,translation,2,5,7
gemini_flash,S12,es_translation_reason_es,es,es,translation,1,4,5
gemini_flash,S13,es_translation_reason_es,es,es,translation,1,2,1
gemini_flash,S14,es_translation_reason_es,es,es,translation,0,5,5
gemini_flash,S15,es_translation_reason_es,es,es,translation,0,1,1
gemini_flash,S16,es_translation_reason_es,es,es,translation,1,4,5
gemini_flash,S17,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S18,es_translation_reason_es,es,es,translation,0,7,7
gemini_flash,S19,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S20,es_translation_reason_es,es,es,translation,1,5,6
gemini_flash,S21,es_translation_reason_es,es,es,translation,1,5,6
gemini_flash,S22,es_translation_reason_es,es,es,translation,1,5,6
gemini_flash,S23,es_translation_reason_es,es,es,translation,0,5,5
gemini_flash,S24,es_translation_reason_es,es,es,translation,0,6,6
gemini_flash,S25,es_translation_reason_es,es,es,translation,1,3,2
gemini_flash,S01,es_adapted_reason_en,es,en,adapted,1,6,7
gemini_flash,S02,es_adapted_reason_en,es,en,adapted,0,7,7
gemini_flash,S03,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S04,es_adapted_reason_en,es,en,adapted,0,7,7
gemini_flash,S05,es_adapted_reason_en,es,en,adapted,0,6,6
gemini_flash,S06,es_adapted_reason_en,es,en,adapted,0,7,7
gemini_flash,S07,es_adapted_reason_en,es,en,adapted,1,7,6
gemini_flash,S08,es_adapted_reason_en,es,en,adapted,0,7,7
