question_id,scenario_id,foundation,shift_tier,language_code,language,scenario_version,question_type,scenario_text_final,question_final,option_A,option_B,option_C,option_D,correct_option,native_review_status,semantic_fidelity_1_5,naturalness_1_5,single_correct_answer,notes
S23_Q1,S23,Sanctity/Degradation,high,es,Spanish,adapted,Actor,"El padre Tomás es párroco en una comunidad rural. Es considerado una figura moral. Mantiene en secreto una relación romántica consensuada con una mujer de otro pueblo. No hay escándalo ni daño público. Solo un feligrés lo descubre accidentalmente.
¿Qué tan culpable es el padre Tomás por mantener una relación que contradice sus votos?","En el escenario de la conducta privada en el rol parroquial, ¿quién realizó la acción central?",El párroco obligado por los votos del rol,La mujer del pueblo vecino,Un miembro de la parroquia,El obispo,A,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q1,S23,Sanctity/Degradation,high,ja,Japanese,literal,Actor,"トーマス神父は、地方の小さな教区で14年間奉仕してきたカトリック司祭である。
彼は信徒から道徳的指導者として尊敬されており、その個人的行動も説教で語る価値観を反映していることが期待されていた。
過去2年間、トーマス神父は隣町の女性と恋愛関係を秘密裏に続けていた。
彼はその関係を司教にも信徒にも知らせていなかった。
その関係は双方の同意によるものであり、いかなる騒動や混乱も引き起こしていない。
ある信徒が偶然その事実を知ったが、誰にも伝えなかった。
聖職という役割の誓約に反する関係を持っていたことについて、トーマス神父にはどの程度の非難責任があるだろうか。",教区の役割における私的な行為に関するシナリオで、中心的な行動をとったのは誰ですか?,役割の誓いに縛られた教区司祭,隣町の女性,教区会員,司教,A,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q1,S23,Sanctity/Degradation,high,ja,Japanese,adapted,Actor,"高橋神父は地方の小教区で14年間奉仕してきた。
彼は信徒から道徳的指導者として強く信頼されていた。
しかし過去2年間、彼は隣町の女性と恋愛関係を秘密裏に続けていた。
この関係は合意に基づくもので、いかなる混乱も引き起こしていない。
それでも信徒は彼に高い道徳的純潔を期待していた。
この行為について高橋神父にはどの程度責任があるだろうか。",教区の役割における私的な行為に関するシナリオで、中心的な行動をとったのは誰ですか?,役割の誓いに縛られた教区司祭,隣町の女性,教区会員,司教,A,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q1,S23,Sanctity/Degradation,high,ar,Arabic,literal,Actor,الأب توماس كاهن في رعية كاثوليكية ريفية. خلال العامين الماضيين كان في علاقة عاطفية سرية مع امرأة في بلدة مجاورة دون إبلاغ أسقفه أو رعيته. العلاقة بين بالغين وبالتراضي ولم تسبب أي فضيحة. اكتشف أحد أبناء الرعية الأمر بالصدفة. ما مدى مسؤولية الأب توماس عن علاقة تتعارض مع نذوره؟,في السيناريو المتعلق بالسلوك الخاص في دور الرعية، من الذي قام بالعمل المركزي؟,كاهن الرعية ملتزم بعهود الدور,المرأة في البلدة المجاورة,عضو أبرشية,الأسقف,A,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q1,S23,Sanctity/Degradation,high,ar,Arabic,adapted,Actor,أب يوسف يعيش علاقة سرية تتعارض مع نذوره الدينية دون إضرار مباشر. ما مدى مسؤوليته؟,في السيناريو المتعلق بالسلوك الخاص في دور الرعية، من الذي قام بالعمل المركزي؟,كاهن الرعية ملتزم بعهود الدور,المرأة في البلدة المجاورة,عضو أبرشية,الأسقف,A,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,hi,Hindi,literal,Main action,"फ़ादर थॉमस एक ग्रामीण कस्बे के एक छोटे कैथोलिक पैरिश में चौदह साल से सेवा कर रहे हैं। उनकी मंडली उन्हें नैतिक मार्गदर्शन और आध्यात्मिक स्थिरता का प्रतीक मानती है — कोई ऐसा व्यक्ति जिसका निजी आचरण उन मूल्यों की झलक हो जो वह उपदेश में सिखाते हैं। पिछले दोसे में फ़ादर थॉमस चुपचाप एक पड़ोसी कस्बे की एक महिला के साथ प्रेम संबंध बनाए हुए हैं। उन्होंने यह बात न अपने बिशप को बताई है, न ही मंडली को। यह संबंध दो सहमत वयस्कों के बीच है और इससे कोई विवाद या व्यवधान नहीं हुआ है। पैरिश का एक सदस्य संयोग से इसके बारे में जान जाता है और किसी को नहीं बताता।
फ़ादर थॉमस अपनी भूमिका की प्रतिज्ञाओं के विपरीत संबंध रखने के लिए कितने दोषी हैं?","पैरिश भूमिका में निजी आचरण से संबंधित परिदृश्य में, क्या केंद्रीय कार्रवाई की गई?",उन्होंने रिश्ते से पहले सार्वजनिक रूप से इस्तीफा दे दिया,उसने अपनी प्रतिज्ञाओं के विपरीत एक निजी रोमांटिक संबंध बनाया,उसने एक अन्य पुजारी को सूचित किया,उसने पड़ोसी शहर के साथ सभी संपर्क समाप्त कर दिए,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,hi,Hindi,adapted,Main action,"स्वामी प्रकाशानंद एक छोटे कस्बे के आश्रम में बारह सालों से हैं। उन्होंने संन्यास ग्रहण करते समय सार्वजनिक रूप से सांसारिक जीवन और सभी व्यक्तिगत संबंधों का त्याग किया था। उनके शिष्य और मोहल्ले के लोग उन्हें वैराग्य और नैतिक शुद्धता का प्रतीक मानते हैं — कोई ऐसा व्यक्ति जिसका निजी जीवन उन मूल्यों की झलक हो जो वह प्रवचन में सिखाते हैं। पिछले दो सालों से स्वामी जी चुपचाप एक पड़ोसी कस्बे की एक महिला के साथ प्रेम संबंध बनाए हुए हैं। उन्होंने यह बात न आश्रम ट्रस्ट को बताई है, न शिष्यों को। यह संबंध दो सहमत वयस्कों के बीच है और इससे कोई विवाद नहीं हुआ है। आश्रम का एक शिष्य संयोग से इसके बारे में जान जाता है और किसी को नहीं बताता।
स्वामी जी अपने संन्यास की प्रतिज्ञाओं के विपरीत संबंध रखने के लिए कितने दोषी हैं?","पैरिश भूमिका में निजी आचरण से संबंधित परिदृश्य में, क्या केंद्रीय कार्रवाई की गई?",उन्होंने रिश्ते से पहले सार्वजनिक रूप से इस्तीफा दे दिया,उसने अपनी प्रतिज्ञाओं के विपरीत एक निजी रोमांटिक संबंध बनाया,उसने एक अन्य पुजारी को सूचित किया,उसने पड़ोसी शहर के साथ सभी संपर्क समाप्त कर दिए,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,bn,Bengali,literal,Main action,"ফাদার থমাস একটি গ্রামীণ শহরের একটি ছোট ক্যাথলিক প্যারিশে চোদ্দ বছর ধরে সেবা করছেন। তার মণ্ডলী তাকে নৈতিক নির্দেশনা এবং আধ্যাত্মিক স্থিরতার প্রতীক মনে করে — এমন কেউ যার ব্যক্তিগত আচরণ তিনি যে মূল্যবোধ প্রচার করেন তার প্রতিফলন বলে আশা করা হয়। গত দুই বছর ধরে ফাদার থমাস চুপচাপ পাশের একটি শহরের একজন নারীর সাথে একটি প্রেমের সম্পর্কে আছেন। তিনি এটি তার বিশপ বা মণ্ডলীকে জানাননি। সম্পর্কটি দুজন সম্মত প্রাপ্তবয়স্কের মধ্যে এবং এটি কোনো কেলেঙ্কারি বা ব্যাঘাত সৃষ্টি করেনি। প্যারিশের একজন সদস্য দুর্ঘটনাক্রমে এটি জেনে যান এবং কাউকে বলেন না।
তার ভূমিকার শপথের বিপরীত একটি সম্পর্ক পরিচালনা করার জন্য ফাদার থমাস কতটা দোষী?","প্যারিশ ভূমিকায় ব্যক্তিগত আচরণ সংক্রান্ত পরিস্থিতিতে, কোন কেন্দ্রীয় পদক্ষেপ নেওয়া হয়েছিল?",সম্পর্কের আগেই প্রকাশ্যে পদত্যাগ করেন তিনি,তিনি তার প্রতিজ্ঞার বিপরীতে একটি ব্যক্তিগত রোমান্টিক সম্পর্ক পরিচালনা করেছিলেন,তিনি অন্য পুরোহিতকে রিপোর্ট করলেন,পাশের শহরের সঙ্গে সব যোগাযোগ বন্ধ করে দেন,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,bn,Bengali,adapted,Main action,"স্বামী অদ্বৈতানন্দ পশ্চিমবঙ্গের একটি ছোট আশ্রমে গত চৌদ্দ বছর ধরে সন্ন্যাসী হিসেবে বসবাস করছেন।
সন্ন্যাস গ্রহণের সময় তিনি ব্যক্তিগত সম্পর্ক, বিবাহ এবং পারিবারিক জীবন ত্যাগ করার প্রতিজ্ঞা করেছিলেন।
স্থানীয় মানুষ এবং তাঁর শিষ্যরা তাঁকে আধ্যাত্মিক শৃঙ্খলা, আত্মসংযম এবং ত্যাগের প্রতীক হিসেবে দেখেন।
গত দুই বছর ধরে স্বামী অদ্বৈতানন্দ গোপনে পাশের শহরের এক মহিলার সঙ্গে প্রেমের সম্পর্কে জড়িত।
এই সম্পর্ক দুইজন সম্মত প্রাপ্তবয়স্ক মানুষের মধ্যে এবং এর ফলে কোনো প্রকাশ্য কেলেঙ্কারি বা সামাজিক অস্থিরতা সৃষ্টি হয়নি।
তিনি বিষয়টি আশ্রম কর্তৃপক্ষ, শিষ্য বা অনুসারীদের কাউকেই জানাননি।
একজন শিষ্য ঘটনাক্রমে বিষয়টি জানতে পারে, কিন্তু কাউকে কিছু বলে না।
নিজের সন্ন্যাসজীবনের প্রতিজ্ঞার বিরোধী একটি সম্পর্ক বজায় রাখার জন্য স্বামী অদ্বৈতানন্দ কতটা দোষী?","প্যারিশ ভূমিকায় ব্যক্তিগত আচরণ সংক্রান্ত পরিস্থিতিতে, কোন কেন্দ্রীয় পদক্ষেপ নেওয়া হয়েছিল?",সম্পর্কের আগেই প্রকাশ্যে পদত্যাগ করেন তিনি,তিনি তার প্রতিজ্ঞার বিপরীতে একটি ব্যক্তিগত রোমান্টিক সম্পর্ক পরিচালনা করেছিলেন,তিনি অন্য পুরোহিতকে রিপোর্ট করলেন,পাশের শহরের সঙ্গে সব যোগাযোগ বন্ধ করে দেন,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ta,Tamil,literal,Main action,"ஃபாதர் தாமஸ் ஒரு கிராமப்புற நகரில் உள்ள சிறிய கத்தோலிக்க திருச்சபையில் பதினான்கு ஆண்டுகளாக பணியாற்றி வருகிறார். தனது மதச் சமூகத்தினரால் அவர் ஒழுக்க வழிகாட்டுதலும் ஆன்மீக நிலைத்தன்மையும் கொண்ட நபராகக் கருதப்படுகிறார் — அவர் மேடையிலிருந்து போதிக்கும் மதிப்புகளை அவரது தனிப்பட்ட நடத்தையும் பிரதிபலிக்க வேண்டும் என்று எதிர்பார்க்கப்படுகிறது. கடந்த இரண்டு ஆண்டுகளாக, அண்டை நகரத்தில் வசிக்கும் ஒரு பெண்ணுடன் ஃபாதர் தாமஸ் அமைதியாக காதல் உறவில் இருந்து வருகிறார். இதை அவர் தனது ஆயரிடமோ தனது மதச் சமூகத்தினரிடமோ தெரிவிக்கவில்லை. இந்த உறவு இரு சம்மதமுள்ள வயது வந்தவர்களுக்கிடையேயானது; எந்தச் சர்ச்சையையோ குழப்பத்தையோ ஏற்படுத்தவில்லை. திருச்சபை உறுப்பினர்களில் ஒருவர் இதை தற்செயலாகக் கண்டுபிடிக்கிறார்; ஆனால் வேறு யாரிடமும் கூறவில்லை.
தனது பதவியின் உறுதிமொழிகளுக்கு முரணான ஒரு உறவை மேற்கொண்டதற்காக ஃபாதர் தாமஸ் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","ஒரு திருச்சபை பாத்திரத்தில் தனிப்பட்ட நடத்தை தொடர்பான சூழ்நிலையில், என்ன மைய நடவடிக்கை எடுக்கப்பட்டது?",உறவுக்கு முன் அவர் பகிரங்கமாக ராஜினாமா செய்தார்,அவர் தனது சபதத்திற்கு மாறாக தனிப்பட்ட காதல் உறவை நடத்தினார்,அவர் மற்றொரு பாதிரியாரைத் தெரிவித்தார்,பக்கத்து ஊருடனான அனைத்து தொடர்புகளையும் முடித்துக் கொண்டார்,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ta,Tamil,adapted,Main action,"பாதர் தாமஸ் ஒரு கிராமப்புற நகரில் உள்ள சிறிய கத்தோலிக்க தேவாலயத்தில் பதினான்கு ஆண்டுகளாக பணியாற்றி வருகிறார். தேவாலய உறுப்பினர்களால் அவர் ஒழுக்க வழிகாட்டுதலும் ஆன்மீக நிலைத்தன்மையும் கொண்ட நபராகக் கருதப்படுகிறார். அவர் போதிக்கும் மதிப்புகளை அவரது தனிப்பட்ட வாழ்க்கையும் பிரதிபலிக்க வேண்டும் என்று எதிர்பார்க்கப்படுகிறது. கடந்த இரண்டு ஆண்டுகளாக, அண்டை நகரத்தில் வசிக்கும் ஒரு பெண்ணுடன் பாதர் தாமஸ் அமைதியாக காதல் உறவில் இருந்து வருகிறார். இதை அவர் தனது ஆயரிடமோ தேவாலய உறுப்பினர்களிடமோ தெரிவிக்கவில்லை. இந்த உறவு இரு சம்மதமுள்ள வயது வந்தவர்களுக்கிடையேயானது; எந்தச் சர்ச்சையையோ குழப்பத்தையோ ஏற்படுத்தவில்லை. தேவாலய உறுப்பினர்களில் ஒருவர் இதை தற்செயலாகக் கண்டுபிடிக்கிறார்; ஆனால் வேறு யாரிடமும் கூறவில்லை.
தனது மதப் பொறுப்பின் உறுதிமொழிகளுக்கு முரணான ஒரு உறவை மேற்கொண்டதற்காக பாதர் தாமஸ் எந்த அளவிற்கு குற்றஞ்சாட்டப்பட வேண்டும்?","ஒரு திருச்சபை பாத்திரத்தில் தனிப்பட்ட நடத்தை தொடர்பான சூழ்நிலையில், என்ன மைய நடவடிக்கை எடுக்கப்பட்டது?",உறவுக்கு முன் அவர் பகிரங்கமாக ராஜினாமா செய்தார்,அவர் தனது சபதத்திற்கு மாறாக தனிப்பட்ட காதல் உறவை நடத்தினார்,அவர் மற்றொரு பாதிரியாரைத் தெரிவித்தார்,பக்கத்து ஊருடனான அனைத்து தொடர்புகளையும் முடித்துக் கொண்டார்,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,es,Spanish,literal,Main action,"El padre Thomas ha servido en una pequeña parroquia católica en un pueblo rural durante catorce años. Su congregación lo considera una figura de guía moral y constancia espiritual — alguien cuyo comportamiento personal se espera que refleje los valores que predica. Durante los últimos dos años, el padre Thomas ha mantenido en secreto una relación romántica con una mujer de un pueblo vecino. No lo ha comunicado ni a su obispo ni a su congregación. La relación es entre dos adultos consentidores y no ha causado escándalo ni interrupción. Un miembro de la parroquia lo descubre por accidente y no lo cuenta a nadie.
¿Qué tan culpable es el padre Thomas por mantener una relación que contradice los votos de su rol?","En el escenario de la conducta privada en el rol parroquial, ¿qué acción central se tomó?",Renunció públicamente antes de la relación,Mantuvo una relación romántica privada contraria a sus votos,Denunció a otro sacerdote,Terminó todo contacto con la ciudad vecina,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,es,Spanish,adapted,Main action,"El padre Tomás es párroco en una comunidad rural. Es considerado una figura moral. Mantiene en secreto una relación romántica consensuada con una mujer de otro pueblo. No hay escándalo ni daño público. Solo un feligrés lo descubre accidentalmente.
¿Qué tan culpable es el padre Tomás por mantener una relación que contradice sus votos?","En el escenario de la conducta privada en el rol parroquial, ¿qué acción central se tomó?",Renunció públicamente antes de la relación,Mantuvo una relación romántica privada contraria a sus votos,Denunció a otro sacerdote,Terminó todo contacto con la ciudad vecina,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ja,Japanese,literal,Main action,"トーマス神父は、地方の小さな教区で14年間奉仕してきたカトリック司祭である。
彼は信徒から道徳的指導者として尊敬されており、その個人的行動も説教で語る価値観を反映していることが期待されていた。
過去2年間、トーマス神父は隣町の女性と恋愛関係を秘密裏に続けていた。
彼はその関係を司教にも信徒にも知らせていなかった。
その関係は双方の同意によるものであり、いかなる騒動や混乱も引き起こしていない。
ある信徒が偶然その事実を知ったが、誰にも伝えなかった。
聖職という役割の誓約に反する関係を持っていたことについて、トーマス神父にはどの程度の非難責任があるだろうか。",教区の役割における私的な行為に関するシナリオでは、どのような中心的な行動がとられましたか?,彼は関係を得る前に公に辞任,彼は誓いに反して私的な恋愛関係を行った,彼は別の司祭を報告しました,彼は隣町との連絡をすべて絶った,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ja,Japanese,adapted,Main action,"高橋神父は地方の小教区で14年間奉仕してきた。
彼は信徒から道徳的指導者として強く信頼されていた。
しかし過去2年間、彼は隣町の女性と恋愛関係を秘密裏に続けていた。
この関係は合意に基づくもので、いかなる混乱も引き起こしていない。
それでも信徒は彼に高い道徳的純潔を期待していた。
この行為について高橋神父にはどの程度責任があるだろうか。",教区の役割における私的な行為に関するシナリオでは、どのような中心的な行動がとられましたか?,彼は関係を得る前に公に辞任,彼は誓いに反して私的な恋愛関係を行った,彼は別の司祭を報告しました,彼は隣町との連絡をすべて絶った,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ar,Arabic,literal,Main action,الأب توماس كاهن في رعية كاثوليكية ريفية. خلال العامين الماضيين كان في علاقة عاطفية سرية مع امرأة في بلدة مجاورة دون إبلاغ أسقفه أو رعيته. العلاقة بين بالغين وبالتراضي ولم تسبب أي فضيحة. اكتشف أحد أبناء الرعية الأمر بالصدفة. ما مدى مسؤولية الأب توماس عن علاقة تتعارض مع نذوره؟,في السيناريو المتعلق بالسلوك الخاص في دور الرعية، ما هو الإجراء المركزي الذي تم اتخاذه؟,استقال علنًا قبل العلاقة,أجرى علاقة رومانسية خاصة خلافًا لعهوده,أبلغ عن كاهن آخر,أنهى جميع الاتصالات مع البلدة المجاورة,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q2,S23,Sanctity/Degradation,high,ar,Arabic,adapted,Main action,أب يوسف يعيش علاقة سرية تتعارض مع نذوره الدينية دون إضرار مباشر. ما مدى مسؤوليته؟,في السيناريو المتعلق بالسلوك الخاص في دور الرعية، ما هو الإجراء المركزي الذي تم اتخاذه؟,استقال علنًا قبل العلاقة,أجرى علاقة رومانسية خاصة خلافًا لعهوده,أبلغ عن كاهن آخر,أنهى جميع الاتصالات مع البلدة المجاورة,B,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q3,S23,Sanctity/Degradation,high,hi,Hindi,literal,Affected party/object,"फ़ादर थॉमस एक ग्रामीण कस्बे के एक छोटे कैथोलिक पैरिश में चौदह साल से सेवा कर रहे हैं। उनकी मंडली उन्हें नैतिक मार्गदर्शन और आध्यात्मिक स्थिरता का प्रतीक मानती है — कोई ऐसा व्यक्ति जिसका निजी आचरण उन मूल्यों की झलक हो जो वह उपदेश में सिखाते हैं। पिछले दोसे में फ़ादर थॉमस चुपचाप एक पड़ोसी कस्बे की एक महिला के साथ प्रेम संबंध बनाए हुए हैं। उन्होंने यह बात न अपने बिशप को बताई है, न ही मंडली को। यह संबंध दो सहमत वयस्कों के बीच है और इससे कोई विवाद या व्यवधान नहीं हुआ है। पैरिश का एक सदस्य संयोग से इसके बारे में जान जाता है और किसी को नहीं बताता।
फ़ादर थॉमस अपनी भूमिका की प्रतिज्ञाओं के विपरीत संबंध रखने के लिए कितने दोषी हैं?","एक पैरिश भूमिका में निजी आचरण से संबंधित परिदृश्य में, कौन या क्या सीधे प्रभावित हुआ था?",एक वाणिज्यिक पट्टा,एक स्कूल परीक्षा,उसकी पैरिश भूमिका से जुड़ी प्रतिज्ञाएँ और अपेक्षाएँ,एक मेडिकल नुस्खा,C,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q3,S23,Sanctity/Degradation,high,hi,Hindi,adapted,Affected party/object,"स्वामी प्रकाशानंद एक छोटे कस्बे के आश्रम में बारह सालों से हैं। उन्होंने संन्यास ग्रहण करते समय सार्वजनिक रूप से सांसारिक जीवन और सभी व्यक्तिगत संबंधों का त्याग किया था। उनके शिष्य और मोहल्ले के लोग उन्हें वैराग्य और नैतिक शुद्धता का प्रतीक मानते हैं — कोई ऐसा व्यक्ति जिसका निजी जीवन उन मूल्यों की झलक हो जो वह प्रवचन में सिखाते हैं। पिछले दो सालों से स्वामी जी चुपचाप एक पड़ोसी कस्बे की एक महिला के साथ प्रेम संबंध बनाए हुए हैं। उन्होंने यह बात न आश्रम ट्रस्ट को बताई है, न शिष्यों को। यह संबंध दो सहमत वयस्कों के बीच है और इससे कोई विवाद नहीं हुआ है। आश्रम का एक शिष्य संयोग से इसके बारे में जान जाता है और किसी को नहीं बताता।
स्वामी जी अपने संन्यास की प्रतिज्ञाओं के विपरीत संबंध रखने के लिए कितने दोषी हैं?","एक पैरिश भूमिका में निजी आचरण से संबंधित परिदृश्य में, कौन या क्या सीधे प्रभावित हुआ था?",एक वाणिज्यिक पट्टा,एक स्कूल परीक्षा,उसकी पैरिश भूमिका से जुड़ी प्रतिज्ञाएँ और अपेक्षाएँ,एक मेडिकल नुस्खा,C,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q3,S23,Sanctity/Degradation,high,bn,Bengali,literal,Affected party/object,"ফাদার থমাস একটি গ্রামীণ শহরের একটি ছোট ক্যাথলিক প্যারিশে চোদ্দ বছর ধরে সেবা করছেন। তার মণ্ডলী তাকে নৈতিক নির্দেশনা এবং আধ্যাত্মিক স্থিরতার প্রতীক মনে করে — এমন কেউ যার ব্যক্তিগত আচরণ তিনি যে মূল্যবোধ প্রচার করেন তার প্রতিফলন বলে আশা করা হয়। গত দুই বছর ধরে ফাদার থমাস চুপচাপ পাশের একটি শহরের একজন নারীর সাথে একটি প্রেমের সম্পর্কে আছেন। তিনি এটি তার বিশপ বা মণ্ডলীকে জানাননি। সম্পর্কটি দুজন সম্মত প্রাপ্তবয়স্কের মধ্যে এবং এটি কোনো কেলেঙ্কারি বা ব্যাঘাত সৃষ্টি করেনি। প্যারিশের একজন সদস্য দুর্ঘটনাক্রমে এটি জেনে যান এবং কাউকে বলেন না।
তার ভূমিকার শপথের বিপরীত একটি সম্পর্ক পরিচালনা করার জন্য ফাদার থমাস কতটা দোষী?","প্যারিশ ভূমিকায় ব্যক্তিগত আচরণ সম্পর্কিত পরিস্থিতিতে, কে বা কী সরাসরি প্রভাবিত হয়েছিল?",একটি বাণিজ্যিক ইজারা,একটি স্কুল পরীক্ষা,তার প্যারিশ ভূমিকা সংযুক্ত ব্রত এবং প্রত্যাশা,একটি মেডিকেল প্রেসক্রিপশন,C,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
S23_Q3,S23,Sanctity/Degradation,high,bn,Bengali,adapted,Affected party/object,"স্বামী অদ্বৈতানন্দ পশ্চিমবঙ্গের একটি ছোট আশ্রমে গত চৌদ্দ বছর ধরে সন্ন্যাসী হিসেবে বসবাস করছেন।
সন্ন্যাস গ্রহণের সময় তিনি ব্যক্তিগত সম্পর্ক, বিবাহ এবং পারিবারিক জীবন ত্যাগ করার প্রতিজ্ঞা করেছিলেন।
স্থানীয় মানুষ এবং তাঁর শিষ্যরা তাঁকে আধ্যাত্মিক শৃঙ্খলা, আত্মসংযম এবং ত্যাগের প্রতীক হিসেবে দেখেন।
গত দুই বছর ধরে স্বামী অদ্বৈতানন্দ গোপনে পাশের শহরের এক মহিলার সঙ্গে প্রেমের সম্পর্কে জড়িত।
এই সম্পর্ক দুইজন সম্মত প্রাপ্তবয়স্ক মানুষের মধ্যে এবং এর ফলে কোনো প্রকাশ্য কেলেঙ্কারি বা সামাজিক অস্থিরতা সৃষ্টি হয়নি।
তিনি বিষয়টি আশ্রম কর্তৃপক্ষ, শিষ্য বা অনুসারীদের কাউকেই জানাননি।
একজন শিষ্য ঘটনাক্রমে বিষয়টি জানতে পারে, কিন্তু কাউকে কিছু বলে না।
নিজের সন্ন্যাসজীবনের প্রতিজ্ঞার বিরোধী একটি সম্পর্ক বজায় রাখার জন্য স্বামী অদ্বৈতানন্দ কতটা দোষী?","প্যারিশ ভূমিকায় ব্যক্তিগত আচরণ সম্পর্কিত পরিস্থিতিতে, কে বা কী সরাসরি প্রভাবিত হয়েছিল?",একটি বাণিজ্যিক ইজারা,একটি স্কুল পরীক্ষা,তার প্যারিশ ভূমিকা সংযুক্ত ব্রত এবং প্রত্যাশা,একটি মেডিকেল প্রেসক্রিপশন,C,Approved,4,4,Yes,Automated machine-translation draft. Role-based wording avoids names and locations that may differ between literal and adapted scenarios. Native-speaker review is required before any model evaluation.
