work_unit_id,scenario_id,foundation,shift_tier,model_key,model_id,input_language,scenario_version,question_id,question_type,selected_option,correct_option,item_correct,raw_response
S47__hi__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S43__es__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S43_Q1,Actor,B,B,1,"B,C,D,A"
S43__es__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S43_Q2,Main action,C,C,1,"B,C,D,A"
S43__es__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S43_Q3,Affected party/object,D,D,1,"B,C,D,A"
S43__es__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S43_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S43__ar__adapted__gemini_flash,S43,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S43_Q1,Actor,B,B,1,"B, C, D, A"
S43__ar__adapted__gemini_flash,S43,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S43_Q2,Main action,C,C,1,"B, C, D, A"
S43__ar__adapted__gemini_flash,S43,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S43_Q3,Affected party/object,D,D,1,"B, C, D, A"
S43__ar__adapted__gemini_flash,S43,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S43_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S47__hi__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__hi__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__hi__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__bn__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__hi__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,hi,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S43__ar__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S43_Q1,Actor,B,B,1,B، C، D، A
S43__ar__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S43_Q2,Main action,C,C,1,B، C، D، A
S43__ar__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S43_Q3,Affected party/object,D,D,1,B، C، D، A
S43__ar__adapted__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S43_Q4,Consequence/outcome,A,A,1,B، C، D، A
S47__hi__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__hi__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__hi__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__hi__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,hi,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__bn__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S43__ar__literal__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S43_Q1,Actor,B,B,1,B، C، D، A
S43__ar__literal__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S43_Q2,Main action,C,C,1,B، C، D، A
S43__ar__literal__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S43_Q3,Affected party/object,D,D,1,B، C، D، A
S43__ar__literal__claude,S43,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S43_Q4,Consequence/outcome,A,A,1,B، C، D، A
S47__bn__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__bn__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ta__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__ta__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__ta__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__ta__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__bn__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,bn,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__bn__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__bn__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__bn__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__bn__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,bn,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ta__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__ta__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__ta__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__ta__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__ta__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,literal,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__ta__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,literal,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__ta__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,literal,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__ta__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,literal,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__ta__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ta__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ta__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ta__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__es__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__es__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__es__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__es__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__ta__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,adapted,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__ta__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,adapted,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__ta__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,adapted,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__ta__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ta,adapted,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__es__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__es__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__es__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__es__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__es__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__es__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__es__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__es__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__es__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,literal,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__es__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,literal,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__es__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,literal,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__es__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,literal,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__ja__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S47_Q1,Actor,D,D,1,D、A、B、C
S47__ja__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S47_Q2,Main action,A,A,1,D、A、B、C
S47__ja__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S47_Q3,Affected party/object,B,B,1,D、A、B、C
S47__ja__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S47_Q4,Consequence/outcome,C,C,1,D、A、B、C
S47__ta__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ta__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ta__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ta__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ta,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__es__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,adapted,S47_Q1,Actor,D,D,1,"D,A,B,C"
S47__es__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,adapted,S47_Q2,Main action,A,A,1,"D,A,B,C"
S47__es__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,adapted,S47_Q3,Affected party/object,B,B,1,"D,A,B,C"
S47__es__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,es,adapted,S47_Q4,Consequence/outcome,C,C,1,"D,A,B,C"
S47__es__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__es__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__es__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__es__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,es,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ja__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S47_Q1,Actor,D,D,1,D、A、B、C
S47__ja__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S47_Q2,Main action,A,A,1,D、A、B、C
S47__ja__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S47_Q3,Affected party/object,B,B,1,D、A、B、C
S47__ja__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S47_Q4,Consequence/outcome,C,C,1,D、A、B、C
S47__ja__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ja__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ja__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ja__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ja__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,literal,S47_Q1,Actor,D,D,1,D、A、B、A
S47__ja__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,literal,S47_Q2,Main action,A,A,1,D、A、B、A
S47__ja__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,literal,S47_Q3,Affected party/object,B,B,1,D、A、B、A
S47__ja__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,literal,S47_Q4,Consequence/outcome,A,C,0,D、A、B、A
S47__ar__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S47_Q1,Actor,D,D,1,D، A، B، C
S47__ar__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S47_Q2,Main action,A,A,1,D، A، B، C
S47__ar__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S47_Q3,Affected party/object,B,B,1,D، A، B، C
S47__ar__literal__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S47_Q4,Consequence/outcome,C,C,1,D، A، B، C
S47__ar__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ar__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ar__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ar__adapted__chatgpt,S47,Loyalty/Betrayal,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ja__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ja__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ja__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ja__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ja,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ar__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ar__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ar__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ar__literal__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S47__ar__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S47_Q1,Actor,D,D,1,D، A، B، C
S47__ar__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S47_Q2,Main action,A,A,1,D، A، B، C
S47__ar__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S47_Q3,Affected party/object,B,B,1,D، A، B، C
S47__ar__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S47_Q4,Consequence/outcome,C,C,1,D، A، B، C
S48__hi__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S47__ar__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,literal,S47_Q1,Actor,D,D,1,D، A، B، C
S47__ar__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,literal,S47_Q2,Main action,A,A,1,D، A، B، C
S47__ar__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,literal,S47_Q3,Affected party/object,B,B,1,D، A، B، C
S47__ar__literal__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ar,literal,S47_Q4,Consequence/outcome,C,C,1,D، A، B، C
S47__ja__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,adapted,S47_Q1,Actor,D,D,1,D、A、B、C
S47__ja__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,adapted,S47_Q2,Main action,A,A,1,D、A、B、C
S47__ja__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,adapted,S47_Q3,Affected party/object,B,B,1,D、A、B、C
S47__ja__adapted__claude,S47,Loyalty/Betrayal,low,claude,anthropic/claude-sonnet-4.6,ja,adapted,S47_Q4,Consequence/outcome,C,C,1,D、A、B、C
